,Usuario,Tweet
4709,R62Gustavo,"RT @HaydeeA241248: Larreta, su mujer, el EMBAJADOR de EE.UU Stanley y Morales en el Carnaval de Jujuy. ¿Les queda claro en qué equipo juega…"
4710,NormaHerbst,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4711,Nojodas1967,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
4712,bettymagda,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4713,elcomercialfsa,El jefe de Gobierno porteño continúa su gira nacional y estuvo en los carnavales de Entre Ríos. Señales de su inmin… https://t.co/8zOkAzTfYm
4714,HerreroAdam,"RT @HerreroAdam: El que prefiere no votar a Larreta y que gane el kirchnerismo, tiene un retraso mental similar a los kirchneristas. País…"
4715,vamosdejuerga,RT @carolina_moine: @PatoBullrich @trebuquero Lo mismo pasó con la cuarentena innecesaria...pero es totalmente lógico...Larreta y Vidal pus…
4716,carolina_moine,RT @carolina_moine: @PatoBullrich @trebuquero Lo mismo pasó con la cuarentena innecesaria...pero es totalmente lógico...Larreta y Vidal pus…
4717,CarlosP77867736,@AdvocacyGC @edufei0K MASSA Y LARRETA.. SON PAREJA.. !!!
4718,DraKarins,Los corsos son una grasada peronista no hay que ir y Larreta lo paga porque es peronista https://t.co/CIFKrGlaVq
4719,gasbru,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4720,HerreroAdam,@Fernoi34 Infantil es que te de lo mismo votar a Larreta que al kirchnerismo. Es ridículo.
4721,marcelorodri507,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
4722,juanchotzo,@culpadeduhalde Larreta es un inútil y el peor jefe de Caba de siempre
4723,bettymagda,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4724,radiodonweb,#Larreta financiará 12 #proyectosaudiovisuales que se filmarán en #CABA https://t.co/sH2vrwYGOW
4725,RodrigoOlabiaga,"Twitter se llenó de bullrichistas tildando de tuiteros pagos a los que apoyan a Larreta, se piensan que todos son de su condición."
4726,edua0000000,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4727,GermanGalvez17,@aetchebarne La mitad de los que acompañan a Patricia son de Larreta. Se lo armó él el equipo. Está condenada
4728,ProPYMESSlavich,"RT @ziberiaI: La semana pasada tiró impuesto Airbnb, hoy impuesto al turista. Esto es Larreta sin Macri, una especie de Mao sin control. L…"
4729,rmocabj,"RT @Alfred0Leuc0: Se despintó un toque pero el disfraz del guason le quedaba 10 puntos, vamos Presidente Horacio LarretaNo a los carnaval…"
4730,ArkanLopez,"@AlberdianoArg Fuera de joda, preguntas como se financia miley y te dicen que larreta gasta en propaganda, les quemaron el cerebro"
4731,gasbru,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4732,juanchotzo,"@bell_lullaby @LANACION Gracias a @eavogadro , empezá no votando a larreta"
4733,Mariana43904691,@LenCesar3 @LuisGasulla @gabrielaneme En la ciudad más opulenta no regalan bananas a chicos que se están muriendo d… https://t.co/jXJIvSDNVq
4734,ArgentoMarian,"RT @capcentral: Si votas a Larreta o Santilli, también votas a Florencia Arrieto quien quizo culpar a @PatoBullrich x las muertes de Maldon…"
4735,cr86210369,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4736,animariv,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
4737,HoracioPrac,RT @MacaAfri: @aries2011956 No me importa nadaEllos se van a querer matar cuando se pierdan las elecciones porque van a votar en blanco an…
4738,claulegs1,RT @ElGatoCosmico18: @frigeriorogelio @horaciorlarreta Cuándo labura Larreta?
4739,LidiaLo96369764,@Maxiferraro @GerardoMorales La doble vara: en JUJUY usan el Carnaval para engañar y juntar VOTOS... JXC/ Larreta s… https://t.co/FwZBXULmYt
4740,Monikamun7,RT @JannyckDaher: El embajador de EEUU y Larreta arrodillados? https://t.co/xTEFRAVg64
4741,brigh08,RT @GustavoPeirano1: Y AHORA...OTRA MUERTE MAS EN LA CABA FEMICIDIO EN LA 1 11 14  DE BARRACAS EN LA CABA ASESINADA DE 2 TIROS EN EL PECHO…
4742,Milei_President,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
4743,DiegoLopezDL10,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
4744,vitomartin,RT @javicaches: Imaginemos este escenario en las PASO:Candidato único del FdT: 35%Larreta (Juntos): 20%Bullrich (Juntos): 15%Milei (Li…
4745,elcomercialfsa,La titular del PRO ratificó su postulación y señaló que buscará transformar el país aunque el peronismo y los grupo… https://t.co/kIhyp5cGoY
4746,GustavoPeirano1,RT @AnaSbaglia: @GustavoPeirano1 Pero..como ? La mejor seguridad del Planeta ?Naaaaa Vergüenza Larreta y compañía .. reuniones inexplicabl…
4747,zenobi_adela,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
4748,ale_gold,"RT @RodoTeEscribe: Horacio Rodríguez Larreta: “Que Macri, Morales y Carrió sean candidatos, no pasa nada”...,Parece que a la que le teme,…"
4749,MARCELOCOUTOGI1,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4750,MarcelaCotichi1,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4751,abrilcba_,"@NicoRoibas @eloisaballivian Los que se plantaron en cuarentena fueron Macri, Bullrich, Iglesias, Wolff y parte de… https://t.co/F6sgFyiZ4f"
4752,CajaManual,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
4753,JoseMCr18192749,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4754,SchamisFernando,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
4755,Subdesarrollo09,RT @argentilei: Viejo pelotudo. Justamente por esto Milei te describe como cómplice de la casta. Vos pediste el voto a los ciudadanos par…
4756,losfelipitos,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4757,PabloRGonzlez1,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4758,Gador_El_Ven,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4759,margapepa,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4760,ElGatoCosmico18,@viajero2022 Investiga un poco y vas a ver las cuentas de periodistas en el exterior. Igualmente tenes que ser muy… https://t.co/GuyKsM4fc6
4761,Dariodeloscobos,@ChilbitaSoyYO @mauriciomacri @PatoBullrich @JavierJiguacel @DianaMondino @rlopezmurphy @Robergmoritan… https://t.co/7nXDZrN8Gs
4762,mariavi556,@clarincom Espero que tengas suerte siempre y cuando no sea un endemoniado como Rodríguez larreta
4763,theas_celia,"RT @hugo_soprano_: LARRETA compra la lealtad para que no vayan con Pato Bullrich. Así le comen el bolsillo a los porteños, pagandole a Petr…"
4764,lilimontagna,"RT @Gianferreyra_: Maravilloso actuar de la policía, así debería de haber hecho la policía de CABA del zurdo y tibio Larreta https://t.co/l…"
4765,locjuy,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4766,Tancredo723,"RT @Papaparatodosy1: En CABA suspendieron los corsos porque dicen que para payasos disfrazados, con Rodriguez Larreta les alcanza y sobra."
4767,culpadeduhalde,"@AcidoyArgentino No solo eso, respetar la cultura de la ciudad y sus leyes.Que lo proponga en la legislatura porte… https://t.co/i6CtHV4qht"
4768,pamemar1,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4769,ana_scognamillo,RT @GustavoPeirano1: Y AHORA...OTRA MUERTE MAS EN LA CABA FEMICIDIO EN LA 1 11 14  DE BARRACAS EN LA CABA ASESINADA DE 2 TIROS EN EL PECHO…
4770,Milei_President,@Maxiferraro #Milei #Macri #Bullrich #Larreta #Iglesias #Carrio #Cristina #Mila https://t.co/JTP4M9zH8P
4771,Edith76558812,RT @rgapalacios: Yo no me considero fanático de tal o cuál partido soy peronista por elección y apoyo al Kirchnerismo porque Vi y viví en s…
4772,ArkanLopez,@javierLibertar2 @diegoletto @mileipresiden @neuramedia @JMilei @jultarres Javier y larreta son lo mismo?
4773,rominabelen1983,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4774,libre_y_que,@FelipeMiguelBA Se tomaron su tiempo. El focus group les dijo que están perdiendo votos? #Larreta #NoVasASerPresidente
4775,AriTemper,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4776,GaRoCAH,"@rlopezmurphy Pero Ricardo, esto lo financia Larreta, que es el capo de tu coalición. ¿Que haces entre esas basuras… https://t.co/NpYOM18IeQ"
4777,GiovanonniJose,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
4778,LuisEnr51710742,"RT @lacorrientek: Larreta, por ejemplo. Lleva años gastando fortunas en soretes ensobrado como vos."
4779,martineliggi,"@Ojo_Kritico Es la misma boludés que dicen los ""halcones"" que votarían a Milei antes que a Larreta. Se vota al cand… https://t.co/83tfkMerjP"
4780,DeGorilas,RT @carolina_moine: @PatoBullrich @trebuquero Lo mismo pasó con la cuarentena innecesaria...pero es totalmente lógico...Larreta y Vidal pus…
4781,AlemAmarildo,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
4782,regorilas,RT @carolina_moine: @PatoBullrich @trebuquero Lo mismo pasó con la cuarentena innecesaria...pero es totalmente lógico...Larreta y Vidal pus…
4783,carolina_moine,@PatoBullrich @trebuquero Lo mismo pasó con la cuarentena innecesaria...pero es totalmente lógico...Larreta y Vidal… https://t.co/YjNiJVNBBG
4784,palazzo_anibal,"RT @Tito21015034: Buen martes, a) el país en crisis b) no hay salida con  este gobierno c) n) forna de vida es la corrupción d) J.x el C. e…"
4785,lobonegro023,RT @PibePeronista: Larreta sigue de gira.Los hospitales y los colegios se caen a pedazos y no hay ministro de seguridad.Lo único que hay…
4786,GusdeTemperley,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4787,PeLopez1,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4788,vanesa_8312,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4789,AnaSbaglia,RT @AnaSbaglia: @GustavoPeirano1 Pero..como ? La mejor seguridad del Planeta ?Naaaaa Vergüenza Larreta y compañía .. reuniones inexplicabl…
4790,AnaSbaglia,@GustavoPeirano1 Pero..como ? La mejor seguridad del Planeta ?Naaaaa Vergüenza Larreta y compañía .. reuniones ine… https://t.co/320mstTbuq
4791,PatoIsernia,"RT @hugo_soprano_: LARRETA compra la lealtad para que no vayan con Pato Bullrich. Así le comen el bolsillo a los porteños, pagandole a Petr…"
4792,pballester2,RT @pballester2: @RAMIROMARRA @JMilei https://t.co/seX2OCWmdX
4793,pamemar1,Larreta careta Mostrando la hilacha... https://t.co/NaKsCmqCes
4794,AHFranco2,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4795,Mabela27537414,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4796,willyzubeldia,"RT @Papaparatodosy1: En CABA suspendieron los corsos porque dicen que para payasos disfrazados, con Rodriguez Larreta les alcanza y sobra."
4797,KupalaTaras,"RT @moswestenra: @PatoBullrich @trebuquero Sos presidenta del partido, podés expulsarlo.Pero no lo hacés. No te creemos nada. Al final, t…"
4798,lopezone77,@MacaAfri @FelipeMiguelBA @Palmeoficial 2 años y no pueden resover un tema tan importante para la ciudad.El segun… https://t.co/Zv5A2UokID
4799,Sylvia180271,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
4800,HctorJosGaray1,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4801,patrici1109,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4802,alerazionale,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4803,SimpleCaos,Me dijo troll de Larreta 🤣🤣🤣 https://t.co/YpFMA6DCOl
4804,AriTemper,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4805,_a_f_b,@GordoChoto_ a larreta no lo va a votar ni su abuela jajajajaja
4806,Raichel1805,RT @RGU5ergio: López Murphy en un mismo tuit le pega a los corsos que financia Larreta pero luego nombra al kirchnerismo para que no se not…
4807,susicsarmiento,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
4808,afatale,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
4809,GYMHORA223O,"RT @VickyVillarruel: Larreta te llena de cortes de calles, murgas espantosas y zurdos q andan vivando a CFK y a los desaparecidos. Y lo hac…"
4810,franccogimenez,"@slospennato @mauriciomacri @horaciorlarreta Defendiendo lo indefendible. Que fea actitud Silvia, Larreta les comió… https://t.co/i8K2ITSobz"
4811,LopreiteJoaquin,Clara demostración entre Bullrich y Larreta: Mano dura o tibieza… https://t.co/v4rkeXCmls
4812,Patrici86949831,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4813,GraciaRossiter,"RT @mempodice: Larreta, con Morales y Stanley, el embajador de EEUU, en el carnaval de Jujuy. La rosca politica aprovecha este ritual coya…"
4814,LoreleyC2,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4815,Ludaca12,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4816,baroamarillo,"RT @naucitoh: pelea con facas, Boulogne Sur Mer y Corrientes, Balvanera, les pido encarecidamente que piensen bien antes de votar a Larreta…"
4817,LopreiteJoaquin,@elcancillercom @FelipeMiguelBA Clara demostración entre Bullrich y Larreta: Mano dura o tibieza…
4818,deperoncho,"@JoacoMileinnial Sí, la ""ceremonia"" de venta fue cuando @DanannOficial estaba en la playa con Larreta.https://t.co/EyOZUkeP9W"
4819,pesotolp,@nicoomassano Según Patricia Bullrich el problema de que no haya taser en CABA es un problema de decisión de Larret… https://t.co/xzSm6SxEVI
4820,matuteconde,RT @riellodecba: ⚠️Sabías cuánto gastó #pomelo Larreta en la nota que le hizo la revista @caras de @Fontevecchia para la campaña de “humani…
4821,estherakd,RT @GFrondizi: Me pone feliz q larreta sea TT por la gente de jxc enfurecida con el por gastar todo el dinero de los contribuyentes en gira…
4822,Me_QuieroIr,@AlberdianoArg Grave error. Hoy Larreta es un cuadrazo político comparado con Milei. Les sería más eficiente compararse con los K.
4823,AdvocacyGC,"@horaciorlarreta @frigeriorogelio Déjese de mostrarse por todo el país,  Larreta.  La presidencia le queda muy gran… https://t.co/3IEvMOV8Yk"
4824,Maico__,"@GFrondizi @JMilei @horaciorlarreta Vote a Milei, pero antes me cortaría las que cuelgan.Imagínate a Larreta..."
4825,llimos_l,RT @aetchebarne: Patricia le gana a Larreta en Caba según esta encuesta de Circuitos… https://t.co/nnKPMQBmbG
4826,678elprograma,"El ladero de Javier Milei despotricó en sus redes contra los feriados por el festejo popular en todo el país, inten… https://t.co/CfkgEYHiaU"
4827,diarioR,"El ladero de Javier Milei despotricó en sus redes contra los feriados por el festejo popular en todo el país, inten… https://t.co/ift0OiOLx2"
4828,MatiSosa2014,@SergioChouza @afimoldes Sos hermano de Larreta?
4829,FdvFlavius19,RT @JannyckDaher: El embajador de EEUU y Larreta arrodillados? https://t.co/xTEFRAVg64
4830,dosleguas,NoEl próximo presidente es larreta mal que nos pese https://t.co/6qWFgmSHWa
4831,ranga29,"RT @Gianferreyra_: Maravilloso actuar de la policía, así debería de haber hecho la policía de CABA del zurdo y tibio Larreta https://t.co/l…"
4832,FdvFlavius19,RT @GustavoPeirano1: Y AHORA...OTRA MUERTE MAS EN LA CABA FEMICIDIO EN LA 1 11 14  DE BARRACAS EN LA CABA ASESINADA DE 2 TIROS EN EL PECHO…
4833,Hctor98533106,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4834,DignaGomezAcos1,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
4835,SilvaniEnrique,"RT @eduardodicola: 3. Jueces, fiscales y funcionarios de Rodriguez Larreta involucrados en el escándalo ""Lago Escondido"".De los chats y au…"
4836,shee_monica,"RT @RodoTeEscribe: Horacio Rodríguez Larreta: “Que Macri, Morales y Carrió sean candidatos, no pasa nada”...,Parece que a la que le teme,…"
4837,animariv,"RT @SpaccesiAgustin: Pregunta al foro.Si en la #PASO de #JxC gana #Larreta , los votantes de #Bullrich votarán a:Metamos RT a full para…"
4838,marisolsolari1,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4839,PereyraAbelardo,RT @DanielS93481031: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son…
4840,elfantasma1952,"RT @BuccinoMariana: EN LA CIUDAD MAS SEGURA DE SUDAMERICA OTRO ASESINATO. EN CHACARITA LOS VECINOS EN @C5N, DONDE SE PUEDE HABLAR, DICEN QU…"
4841,LuisEnr51710742,"RT @BuccinoMariana: EN LA CIUDAD MAS SEGURA DE SUDAMERICA OTRO ASESINATO. EN CHACARITA LOS VECINOS EN @C5N, DONDE SE PUEDE HABLAR, DICEN QU…"
4842,Indio84948200,"RT @Domi42315903: @GFrondizi @JMilei @horaciorlarreta A Larreta aunque no me genera confianza, pero a Milei lo percibo como muy peligroso,…"
4843,HoracioPrac,"@FelipeMiguelBA El antilarretismo de los halcones va más allá de cualquier verdad, cualquier cosa es para matar a L… https://t.co/ClAwYf13k0"
4844,Monica55660027,"@ThatLucho @Winston_Dunhill Cuando se van a dar cuenta q larreta es peronista!!???? El que no vota peronistas, no puede votar a este tipo."
4845,_Karina_Molina,"RT @avella_marcos: Mientras no haya un repudio al ""modelo Ladreta"", que es muchísimo más que la anécdota de los corsos, será un queja insig…"
4846,theas_celia,"RT @HerreroAdam: El que prefiere no votar a Larreta y que gane el kirchnerismo, tiene un retraso mental similar a los kirchneristas. País…"
4847,bubutodosputos,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4848,dermeguer,"@Josesit37284742 @Claritalomm_ @horaciorlarreta Gente, no digan pavadas RLM pidio dejar de dinanciar , no que lar… https://t.co/etcp2vCcvt"
4849,jrepzap,RT @SergioChouza: Ven kirchnerismo en todos lados. Están paranoicos…¿El problema no serán ustedes?https://t.co/NzNHrnemoc https://t.co/…
4850,Domi42315903,"@GFrondizi @JMilei @horaciorlarreta A Larreta aunque no me genera confianza, pero a Milei lo percibo como muy pelig… https://t.co/9IUPuwNRri"
4851,Silplez,"RT @mempodice: Larreta, con Morales y Stanley, el embajador de EEUU, en el carnaval de Jujuy. La rosca politica aprovecha este ritual coya…"
4852,Paul_arg23,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
4853,GiulianaMelica,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4854,jafox958,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
4855,1Leoton,"RT @eduardodicola: 3. Jueces, fiscales y funcionarios de Rodriguez Larreta involucrados en el escándalo ""Lago Escondido"".De los chats y au…"
4856,camiduro_,Que fácil es hacer fulbito para la tribuna @rlopezmurphy mientras en la legislatura aprueban el presupuesto con los… https://t.co/EeAk2Nky8e
4857,facugatti2,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4858,GabyZalazar15,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4859,GiulianaMelica,"RT @RodoTeEscribe: Horacio Rodríguez Larreta: “Que Macri, Morales y Carrió sean candidatos, no pasa nada”...,Parece que a la que le teme,…"
4860,ZarcoNilda,@clarincom Ja y te mandan el twiter abajo jajaja.Lo intento con la vicepresidenta y ahora con Larreta y Macri .Cuíd… https://t.co/errRtDO8vV
4861,baroamarillo,"RT @hugo_soprano_: LARRETA compra la lealtad para que no vayan con Pato Bullrich. Así le comen el bolsillo a los porteños, pagandole a Petr…"
4862,Demogorgon68,RT @RGU5ergio: López Murphy en un mismo tuit le pega a los corsos que financia Larreta pero luego nombra al kirchnerismo para que no se not…
4863,Milei_President,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4864,landra_norma,"@rlopezmurphy El q' CORTA LAS CALLES ESPEJO INTENDENTE, LARRETA!! Tendría q' APRENDER DEL MUNICIPIO DE MALVINAS ARG… https://t.co/M7r6wtx3OQ"
4865,BullrichmaniaM,@RodrigoOlabiaga @elangelGmendo 🤌🤌🤌 les duele que Patricia mida más que larreta
4866,rodri_goM,@GFrondizi @JMilei @horaciorlarreta Todo antes que kirchnerismo...  Se vota Larreta!
4867,Yayi_encendida,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4868,MononaGuerra,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
4869,gra_underglam,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
4870,theas_celia,RT @zarizazaraza1: @GataSoyYo_21 @JuandoUnderwood @theas_celia Si ganan otra vez es porque la gente no piensa y ya no tendremos remedio. Mu…
4871,alaniz422,@Ojo_Kritico @PatoIsernia Bueno eh visto varios seguidores de pato q dicen si gana larreta yo le voto a milei
4872,inescarril_,"RT @hugo_soprano_: LARRETA compra la lealtad para que no vayan con Pato Bullrich. Así le comen el bolsillo a los porteños, pagandole a Petr…"
4873,Chahvev,"Sobre este tema qué dice Plager me gustaría decir algo: los DNU, Consultas Populares y Plesbicitos son herramientas… https://t.co/6EZCYBrxgo"
4874,Milei_President,RT @Milei_President: #Milei #Macri #Bullrich #Larreta #Iglesias #Carrio #lousteau #Mila https://t.co/q0WGjSJmCK
4875,Milei_President,RT @Milei_President: SE DESPLOMA JXC Y GANA MILEI. #Milei #Macri #Bullrich #Larreta #Iglesias #Carrio #lousteau #Mila https://t.co/ickM6a9…
4876,Zamzid,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
4877,ZarcoNilda,@clarincom No te creas porq hay un par q te conocen muy bien y no sabes cuánto de tus secretos 🕵️Y q pasa la guerri… https://t.co/PaRkMNA0VH
4878,LuisEnr51710742,"RT @Gabriel59ok1: MACRI,VIDAL,LARRETA,BULLRICH,SANTILLI Y RITONDO. APELAN A LA IGNORANCIA DE LA GENTE A LA FALTA DE MEMORIA. SON LOS MISMOS…"
4879,BastosLeida,RT @DanielS93481031: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son…
4880,MariaMarcela82,@Ojo_Kritico Igual pierden. Algo parecido hicieron en el 2019 contra Macri. Radicales y muchos larretistas votaron… https://t.co/LRy6Nl41Sq
4881,MariaOrihuela13,RT @LicioUlpiano: @C5N #Desafio2023 Estos dos son dos caraduras usan la muerte de la policia para hablar mal de Larreta Duggan diciendo que…
4882,fcolombo2104201,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4883,tuspalabras2017,RT @GustavoPeirano1: Larreta en el Carnaval Jujeño me hace acordar a Macri cuando apareció con la Nenita de la Villa agarrandola de la mano…
4884,JavierReboredo2,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
4885,PochiRafael,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
4886,Loka99150667,"RT @Librepublicanos: Horacio Rodríguez Larreta: ""Que Macri, Morales y Carrió sean candidatos, no pasa nada"". Si pasa, si @mauriciomacri se…"
4887,piterpancho,Nunca pensé que una serie pudiera captar el espíritu de una gestión gubernamental como lo hizo División Palermo con la de Larreta.
4888,aldupellicori,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
4889,GustavoPeirano1,"""SOMOS LA CIUDAD MAS SEGURA DE LATAM""CACHAFAZ LARRETA EN TODO SU ESPLE DOR👇👇👇👇👇👇👇👇 https://t.co/Rc6SPpKF0W"
4890,OmarMuruaOK,RT @rogeliomarin13: #Argentina#CABA#HoracioRodriguezLarreta@horaciorlarreta@Policia_ciudad#LeopoldoMoreau @MoreauLeopoldo #DESAPAR…
4891,peronista01,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
