,Usuario,Tweet
1765,FabianV16751827,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1766,AlterPuma,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
1767,Dorahumberto1,"@A24COM Cuervo, los nerviosos son los vecinos hartos de mugre,ruidos .Bien Larreta demasiada paciencia.😞"
1768,seguir_haciendo,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1769,Rosario28094393,"RT @Guillerlopezj: Ustedes eran chicos pero hubo una época dónde muchos pensaban que Larreta era la versión ""edulcorada"" o  socialdemócrata…"
1770,tarantulaes,"RT @Silsh: Larreta , ocupate de los chorros en vez de mandar tanta cana a una esquina donde no hay violencia. #LarretaRepresor #SacaLasVall…"
1771,MaraLeo43213312,"Luego de choripanes, cánticos y bombas, Rodríguez Larreta decidió vallar la cuadra de Cristina Kirchner https://t.co/IorG176QdP"
1772,silvia_barca,@larroqueandres @horaciorlarreta Perfecto ! !  Bien por Larreta. La q esta nerviosa es tu jefa chorra
1773,gabrieldrum22,@LeonardGreco Sino podemos ir a la casa d Cristina......vamos ala casa del guasón Larreta.....! ! 
1774,Mechi60425973,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1775,gdevasco,"El gorilaje del gobierno de la ciudad sitió la casa de CFK y pide DNI a la gente. Increíble. Fuera Larreta, Macri y todo el gorilaje! ! "
1776,Augusto__07,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
1777,mabelmartik,"RT @ZetaOrlando: ¿Quén iba a pensar que Larreta, como los fascistas, le gusta encerrar a personas para que los pobres no caminen por sus ve…"
1778,mirta_pruyas,"RT @OmarMuruaOK: Si Larreta no quiere que nos congreguemos en torno a la casa de @CFKArgentina, ¿dónde está esperando que nos congreguemos?…"
1779,mrmol_m,@eskanorita @RosadeLejos6 @SoniaLa41 @larreta La No gestión
1780,vera31922755,RT @MarkFra29462604: @marceloCena #SecuestroDomiciliarioDeCFK Larreta cumple su papel de Represor y tirano contra el pueblo
1781,VictorB50575745,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
1782,luzvirginiaram1,"RT @caidodelcatre2: Larreta es peor que Macri, es más hijo de puta y sabe leer de corrido...#SacáLasVallasLarreta"
1783,StellaM44389159,"RT @JuanC88447328: ! ! ! ! CHE PELADO BOTÓN CUANDO SE JUNTABAN ESOS 30 GORILAS HIJOS DE PUTA ,PARA PUTEAR A CRISTINA, NO TE MOLESTABAN PERO QUE…"
1784,vera31922755,RT @MarkFra29462604: @barci_2010 @horaciorlarreta Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre ci…
1785,GABRIEL67059402,RT @RikiKurcoro: Esto no quiere ver Larreta! ! ! ✌️🐧✌️🇦🇷☀️♥️ #SacaLasVallasLarreta ✌️🐧✌️🇦🇷☀️♥️ #SacaLasVallasLarreta ✌️🐧✌️🇦🇷☀️♥️ #SacaLasValla…
1786,tomasmontian,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1787,PibaSuper,"RT @lilu_musica: Larreta enserio, vallaste la cuadra de Cristina? No vas a poder parar al Peronismo, no vas a lograr que el pueblo le demue…"
1788,GeneralMarioV,"RT @Eli_Piojo: @horaciorlarreta no puede con 100 n3gr0s roñosos en Recoleta, y para colmo los deja armar una feria... y quiere ser presiden…"
1789,jerezn41,"RT @norberto_pagano: Pero que idea luminosa la de las vallas Larreta.Que sigue, vas a levantar los puentes??? 😂😂😂#SacaLasVallasLarreta #D…"
1790,danielrojazo,RT @OkSergioPowerP1: @jramospadilla YA DEBE CAMBIARSE LA MARCHA A LA CASA DE CFKSecuestraron a Cristina. Larreta y Macri son la dictadura
1791,mistol2011,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
1792,EnriSees2022,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1793,normabaq,RT @JavierCasci: #DeLasPlazasAJuncal LARRETA SITIO A CRISTINA  #TodosARecoleta https://t.co/h4UxgNnauG
1794,mabelmartik,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1795,Rosario28094393,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
1796,ArielAnibal13,@Guillerlopezj Larreta es peor que Macri 🤷#SacaLasVallasLarreta
1797,virgi2806,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
1798,CivalePablo,@Finaldiscepolo @indignadoxd Mejor en la Jefatura de Gobierno. Porque el responsable de esta impunidad es Larreta q… https://t.co/PSo8lFD2PO
1799,ernestotrento,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
1800,RubenSergioAlda,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1801,Osofranco,RT @donabrahan3: @caidodelcatre2 @Osofranco todos a la casa de larreta
1802,maia9511,"@TereGarciaOK @CFKArgentina No sea bruta, quiere???, Larreta nunca fue intendente."
1803,mdlfuente,@WolffWaldo @alferdez @SergioMassa Waldo… mira que al parasitó de Máximo lo detesto… pero que Larreta tiene poca di… https://t.co/Yf3gYWqGuc
1804,Chamuco06811854,"Larreta bigote,te cabe la gorra, forro."
1805,HildaCangiano,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1806,EzequielDonadi1,"RT @dansantu: Tener miedo no es malo, el tema es cuando el miedo te invade y te lleva a tomar decisiones equívocas.Larreta y su vallado ac…"
1807,normabaq,"RT @norberto_pagano: Pero que idea luminosa la de las vallas Larreta.Que sigue, vas a levantar los puentes??? 😂😂😂#SacaLasVallasLarreta #D…"
1808,TravelerManolo,#SacaLasVallasLarretaLarreta es Hitler peleando contra el invierno ruso. Fin.
1809,Gonzalo04623512,RT @Silviahache: Estaría sintiendo vulnerado mi derecho constitucional a la libre circulación por el vallado de Larreta. https://t.co/8bmok…
1810,vera31922755,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1811,mirta_pruyas,"RT @caidodelcatre2: Larreta es peor que Macri, es más hijo de puta y sabe leer de corrido...#SacáLasVallasLarreta"
1812,yolyyolanda17,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
1813,normabaq,"RT @_marianherrera: Hoy los vecinos de Recoleta iban a tener un rato de descanso mientras copábamos las plazas de todo el país, pero gracia…"
1814,deloclau,RT @Italianoka: No hay vallas que pueda detener el amor del pueblo¡Larreta sos la dictadura! !  https://t.co/iAouVXx9NR
1815,EleSpn2,"RT @_marianherrera: Hoy los vecinos de Recoleta iban a tener un rato de descanso mientras copábamos las plazas de todo el país, pero gracia…"
1816,sebsand80,"RT @rayovirtual: Que vayan 10 mujeres que solo saben odiar a los que piensan distinto que ellas está bien, dice Larreta.Que vayan miles y…"
1817,GERTIGREOK,"@C5N OJO EN RECOLETA ESTAN ARMANDO EL COMANDO PARA REPRIMIR Y METER INFILTRADOS, ATENTOS A LOS POLICIAS INFILTRADOS DE LARRETA...."
1818,ArgentoBalsero,RT @juancristonomo: URGENTE. Recoleta: vecinos agradecen a la lluvia lo que no pudieron agradecerle a Larreta.
1819,JuliaMo41729715,"@MsSmil_e Cuanto tiempo te llevó, R. Larreta, juntar el coraje para cumplir con tu deber de cuidar a la ciudad y sus vecinos! "
1820,sebsand80,RT @rayovirtual: El ritual lo completaba Larreta mandando a la Policía de la Ciudad para abrazar a las viejas amargadas que caceroleaban en…
1821,Margari70173928,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1822,Malu1ok,@AlfredoDarrigo @horaciorlarreta No te preocupes q Larreta no gana para Presidente es más si hoy se presentara de n… https://t.co/H0wGcUhLZX
1823,DeLaPatriaMia,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1824,gracybellu,¡Bien Larreta!  Q la procesada se vaya a sus hoteles con la runfla contratada para hacerle d murga. Los vecinos d la… https://t.co/WYjBEfY0Wq
1825,augustirrazabal,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
1826,Fexdrummer,"RT @rcaballeroam: Larreta quiere enrejar la esperanza, no va a poder#Caballerodedia #TodosConCristina https://t.co/sEAE8AiyMw"
1827,ArielAnibal13,"RT @Guillerlopezj: Ustedes eran chicos pero hubo una época dónde muchos pensaban que Larreta era la versión ""edulcorada"" o  socialdemócrata…"
1828,mgg_tyan,"RT @PuebloBeto: #SacáLasVallasLarreta 👇PRIMICIA: Larreta le paga 3,6 millones a empresa de Santilli para que limpie unos grafitis https:/…"
1829,FernandojGh,@larroqueandres @horaciorlarreta y el charlatan del ministro de Seguridad de la Nacion de que lado esta? o va a sal… https://t.co/c0jSuF2rEW
1830,Marcelo23234069,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1831,AlmagroVivi,"@martinapikante @Gus_Noriega ¿No era que ""la patria es el otro""? ¿No conocés la ley de ruidos molestos, pedazo de e… https://t.co/WNEUAeH7j5"
1832,LAlbouy,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1833,Marcelo23234069,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
1834,luciasobrino,RT @GustavoPeirano1: LARRETA HDP SOS LA DICTADURA 35 CARROS DE ASALTO PARA DESALOJAR A LA MILITANCIA DEL DOMICILIO DE CRISTINA. SON LAS PAT…
1835,mariaevabazan,RT @Ojo_Kritico: Vecinos auto-convocados en Recoleta denuncian que la militancia afecta la sanidad y seguridad del barrio. Larreta no apare…
1836,GrupoMatanza,"RT @caidodelcatre2: Para que la gente de Recoleta pueda circular, Larreta pone vallas y corta las calles...#SacáLasVallasLarreta https://t…"
1837,lujan515,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
1838,Arturo41475181,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1839,supremaderecha,"@CarlosMaslaton @JMilei Carlos no digas cosas que no son, yo te apoyo de cara a la interna si querés. Pero decirle… https://t.co/41DCFRPX8J"
1840,Mara23709403,RT @DiegoFlo17: Larreta puso vallas en la casa de Cristina.Es una provocación. Ellos buscan cambiar el sentido de las muestras de amor pop…
1841,HDCArgentina,"RT @marcelopueIIaok: Como hizo cada fiesta patria en los 4 años de mandato de Macri, el PRO encontró la ""solución"" para que el pueblo no se…"
1842,Maby35375459,"RT @OmarMuruaOK: Si Larreta no quiere que nos congreguemos en torno a la casa de @CFKArgentina, ¿dónde está esperando que nos congreguemos?…"
1843,cisma2023,"@todonoticias Hay que responder cada hijaputez de estás lacras. Digan así dando la batalla cultural, no como #manes y #larreta"
1844,Osofranco,"RT @Silsh: Larreta , ocupate de los chorros en vez de mandar tanta cana a una esquina donde no hay violencia. #LarretaRepresor #SacaLasVall…"
1845,Roberto74465062,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1846,sanjuaCri,"Lo de Larreta y sus Vallas, es un Verdadero mensaje MafiosoEs Una Verguenza"
1847,gustavoseijo,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1848,norberto_pagano,RT @eldestapeweb: El vallado es en la zona de:▪️ Juncal entre Paraná y Talcahuano▪️ Uruguay entre Montevideo y Arenales.Toda la informa…
1849,toroverdinegro,RT @ToroCabron_: Lo que Larreta no se animo a hacer durante 4 días la naturaleza lo hizo en 15 minutos.
1850,CotyVera3,"RT @jefacristina: Larreta queriendo frenar el amor con vallas y policía, patético ! ! ! #ALaCallePorCristina #DeLasPlazasAJuncal https://t.co…"
1851,luzvirginiaram1,RT @aca_dicen: ¿¿Tantas vallas tenes Larreta ???? Me parece bastante torpe de tu parte suponer que vas a poder vallar.....  cuánto ???  dec…
1852,jackiesiempre,RT @AdriBoschMarti: @indignadoxd Larreta no puede manejar gente en la calle y quiere manejar un pais ! 
1853,BruReale,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1854,ArielAnibal13,RT @PauloBaudouin: No puedo creer que Larreta haya vallado la casa de Cristina... Que tipo infame... No podrá detener el olor a chori y a p…
1855,quiqueelpichon,"@kalipolis Esos termocefalos viven en un eterno mayo francés, creen que saltando como simios y agitando el brazo de… https://t.co/zWzUetCbKf"
1856,escrituralica,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1857,matilbebordagar,RT @fsaintout: No hay valla de Larreta ni de nadie que contenga el amor del pueblo. https://t.co/glxxQ7Cusu
1858,Rosario28094393,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1859,ArielAnibal13,@PauloBaudouin @silviadelok Claramente Larreta está buscando que la militancia se enfrente a la policía para tener tapas de diarios 🤷
1860,MelisadeOro1,RT @NORMIBEL: Larreta basura vos SOS la DICTADURA
1861,guslasala,@TereGarciaOK @CFKArgentina Intendente larreta jajajajajajajajajaa.
1862,quierovalecua4,RT @eldestapeweb: El vallado es en la zona de:▪️ Juncal entre Paraná y Talcahuano▪️ Uruguay entre Montevideo y Arenales.Toda la informa…
1863,Tito21015034,"@MarisaKlos Si, al inútil massista de Larreta, lo salvo x ahora, Santa Rosa. Pero hace algo  No uses el dinero de l… https://t.co/87jQ3BAa0z"
1864,IsabelSchultz16,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
1865,mariaevabazan,RT @telovamosacont2: https://t.co/yHx8UejJk5
1866,RamnPer25023886,"A saltar las vallas .No pudo Aramburu ,Rojas ,Videla y  Masera .Cambiemos Macri ,Larreta y Magneto  y la embajada n… https://t.co/6ihN62IEs8"
1867,GrupoMatanza,RT @SilviaAbaca: En serio creen que con esto van a frenar al pueblo?? De verdad?? En serio Larreta??Son patéticos! !  Van a tener que vallar…
1868,mirta_pruyas,"RT @caidodelcatre2: Para que la gente de Recoleta pueda circular, Larreta pone vallas y corta las calles...#SacáLasVallasLarreta https://t…"
1869,kike28cap,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1870,sichetti_ruben,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
1871,weishelga,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
1872,albacatres,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1873,antoniogiangro5,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
1874,CarlosEQUEVEDO2,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1875,tentadoceleste,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
1876,CotyVera3,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
1877,Osofranco,RT @Viktori97297401: #SacaLasVallasLarreta Que hace Alberto ? Que hace Anibal ? Larreta es rl Dño de la ciudad ? Yo tengo claro wue solo es…
1878,MariaCr88584403,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1879,ALONDRA53715173,RT @CATY08752409: Tienen Sitiada a la vice presidentaAsí no Macri. Larreta https://t.co/NbQEMfabfa
1880,Maria72532486,@larroqueandres @LTAecomay69 @horaciorlarreta Ojo con los infiltrados ! ! !  Una maniobra común en Larreta para reprimir
1881,Martaazulina1,RT @MARCELOFAVAOK: ELLA LA MALÉFICA NO ES DUEÑA DEL BARRIO Y HAY SERES HUMANOS QUE NECESITAN VIVIR LIBREMENTE Y NO RODEADOS DE VAGOS ALCOHÓ…
1882,AnaRequejo3,RT @Silviahache: Estaría sintiendo vulnerado mi derecho constitucional a la libre circulación por el vallado de Larreta. https://t.co/8bmok…
1883,HildaCangiano,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1884,juansegh55,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
1885,mirta_pruyas,RT @RikiKurcoro: Esto no quiere ver Larreta! ! ! ✌️🐧✌️🇦🇷☀️♥️ #SacaLasVallasLarreta ✌️🐧✌️🇦🇷☀️♥️ #SacaLasVallasLarreta ✌️🐧✌️🇦🇷☀️♥️ #SacaLasValla…
1886,otrolt_avaladna,"RT @SoyRex9: Estimado vecino de CABA, próximamente se les incrementará el valor del ABL  para poder financiar la compra de vallas anti Kirc…"
1887,Bohemio21745460,@PatoBullrich Caradura Son uds los que ponen en peligro la democracia. No tenes vergüenza. El pueblo que a vos no t… https://t.co/eTSL6k2SRJ
1888,Madelon22,RT @ultramacrista23: Larreta les está pintando los ranchos a los villeros de la 31. Onda Caminito. Gastando la plata de los porteños en per…
1889,dioucla,RT @VieraMatilde: larreta tomó prisioneros/as a los habitantes de recoleta para evitar que el pueblo abrace a @CFKArgentina  ... En serio c…
1890,Inorganico22,"RT @ZetaOrlando: ¿Quén iba a pensar que Larreta, como los fascistas, le gusta encerrar a personas para que los pobres no caminen por sus ve…"
1891,Diego787329082,RT @ARGAle6: La Vida x @CFKArgentinaLarreta ni vos ni tu Represion nos van a poder frenar https://t.co/cZV4aLY6AG
1892,Mara23709403,RT @74carlosnob: Un pueblo unido jamás será vencido.Hoy más que nunca #TodosUnidosConCristina Larreta botón vos y la Justicia Corrupta n…
1893,valedesanluca,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1894,estoyhastaaca,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
1895,tinchoush16,RT @anaibanezok: JUSTICIA INDEPENDIENTE SOLO CUANDO LES CONVIENE: Una jueza porteña resistió el intento de Larreta para apartarla de la cau…
1896,Vicgabaqui75,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
1897,Ludlud7dirigido,"RT @DANIYOQUINELA: Larreta,saca a la policía de ahí."
1898,silviaaschaller,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1899,Cataln2Nico,"@NataliaBSalvo Como vecino, con un bebé de 10 meses, gracias Larreta.. Pero que vas a entender vos que solo crees en la biblia"
1900,lenka34185314,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1901,marielaluca,RT @hernanpablo: Larreta le puso vallas a la zona de la casa de Cristina. Muy democrático todo. Por qué en vez de eso mejor no exige que el…
1902,Vanina93075091,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
1903,lulivala,"RT @SergioChouza: ¿Qué pasa, Larreta? ¿Estás nervioso? ¿No te gusta el peronismo movilizado en la calle? 😉✌️https://t.co/jTraQj5iUn htt…"
1904,JorgeLuisMonla5,RT @GustavoPeirano1: LARRETA HDP SOS LA DICTADURA 35 CARROS DE ASALTO PARA DESALOJAR A LA MILITANCIA DEL DOMICILIO DE CRISTINA. SON LAS PAT…
1905,Inorganico22,RT @JoseCampagnoli: Larreta multiplicó por 4 el acompañamiento en la casa de CFK.De mínima Un acto por cada valla.#TodosConCristina
1906,PuebloBeto,"#SacaLasVallasLarreta El jefe de gabinete del inmundo, corrupto y despreciable Guasón Larreta organiza el operativ… https://t.co/zrv5uo88Xy"
1907,GabyMGarcia56,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
1908,norberto_pagano,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1909,APMPAU,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
1910,mariano15juarez,"Larreta mandó a sitiar a Cristina. El candidato presidencial opositor, si logra traicionar a Macri como dice @VHMok… https://t.co/yWY5jqM1ZF"
1911,Selva_Esperaz,@larroqueandres @horaciorlarreta No creo que sea Larreta (y eso que no me lo banco) el que esté nerviosho!  Por algo… https://t.co/mZ1gmLhZsW
1912,vivalabolsa,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
1913,SilvArg66,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1914,Maby35375459,"RT @FrancooMario: Larreta es Macri, pero carpeteado.#SacaLasVallasLarreta"
1915,elvira23727946,"RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín, mirá si no van a caer tus vallas…"
1916,garcialorcavive,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1917,MarielBoyne,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1918,silantonelli,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
1919,ArielAnibal13,RT @CATY08752409: Tienen Sitiada a la vice presidentaAsí no Macri. Larreta https://t.co/NbQEMfabfa
1920,CotyVera3,RT @MarkFra29462604: @jramospadilla Hay q denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre circulació…
1921,FlaAkyustun,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1922,ocanaruben1,Rodríguez Larreta mandó a poner vallas en las inmediaciones de la casa de Cristina Kirchner https://t.co/Oz2Q77uo0f https://t.co/7C4Jxi4mvW
1923,cruachanchan,"@SanErnesto3 @Negra77Cris Con las vallas de Larreta, vamo hacer unas parrillas, para cocinar los choris, del aguant… https://t.co/zIZ7J2GukR"
1924,Silvia84601952,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
1925,tanika_ana,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1926,Camilo_lemus_,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
1927,enriquekohnen,"Cristina habría llamado a Larreta! La procesada, con pedido de 12 años de prisión, habría pedido que limpien un po… https://t.co/3FiWgUJKt0"
1928,Ludaca12,RT @franciscooscar: LLEVARON LA MATANZA A LA RECOLETA..BRAVO LARRETA''
1929,MirtaPedrozo4,RT @PatriaOMuerte49: #ALaCallePorCristinaLarreta : andá a atender tu hijo con Milagros Mailin. https://t.co/QMJnxnU7cP
1930,LocaViejay,"RT @JuanitoElCamin3: @CarolinaPiparo Ajá...sí, si son tan flojos por què Larreta tuvo que fundar el canil más grande del mundo...Las Cocker…"
1931,enridesalta,RT @PuebloBeto: #SacaLasVallasLarreta La mano derecha de la borracha Bullrich cobra un sueldo de Larreta para hacerle la campaña en Río Ne…
1932,lapizlazuli63,"@productortano @crisdorro @horaciorlarreta @CNNEE @elpais_espana @nytimeses Es anticonstitucional, pide documento p… https://t.co/1yN5PsLnf9"
1933,Albertobetito4,RT @GustavoPeirano1: LARRETA HDP SOS LA DICTADURA 35 CARROS DE ASALTO PARA DESALOJAR A LA MILITANCIA DEL DOMICILIO DE CRISTINA. SON LAS PAT…
1934,BosterosRengos,"RT @Editor_76: ""Aparece esta gente que cree que porque tiene mucha plata piensa mejor que el resto (.) donde un día uno puede escuchar al s…"
1935,danielrojazo,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1936,Romyk81,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1937,cloclo4141,RT @zaratus_FF10: @cloclo4141 @KPerucitarosa Larreta quiere terminar con el peronismo cosa que no pudo nadie
1938,gcentelles,"@diegowainstein Tiene razón Larreta, hoy arrancaban con el cambio de veredas. No se puede pisar por 2 o 3 dias"
1939,martindgianni,RT @LaCampora_CABA: Vallas donde vayas... Esta es la Policía de Larreta.A Cristina la defiende el pueblo.#TodosConCristina https://t.co/…
1940,MatEzeP,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1941,normarandrada,RT @FlaviaFrejman: LARRETA está pidiendo el DNI para circular por las calles de la ciudad.INCONSTITUCIONAL POR DONDE SE LO MIRE
1942,marielaluca,"RT @Silsh: Larreta , ocupate de los chorros en vez de mandar tanta cana a una esquina donde no hay violencia. #LarretaRepresor #SacaLasVall…"
