,Usuario,Tweet
2890,micaela1956,RT @eldestapeweb: ⭕ Internaron de urgencia a Milagro Sala por un cuadro de trombosis https://t.co/wUBGAT1fHN
2891,lilygabet,"RT @IraolaAnalia: Te queremos con todo el corazón, y deseamos una pronta recuperación compañera Milagro Sala https://t.co/esniqHvcKh"
2892,infobae,Cómo sigue el estado de salud de Milagro Sala https://t.co/HfRVGKOIBe
2893,VJater,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2894,blasco_ernesto,"RT @PrensaTupac: Para peor, los policías informan constantemente, por teléfono, (suponemos que sus superiores o medios de comunicación) ace…"
2895,AGallvitz,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2896,silmapeca,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
2897,lilon00n,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2898,oaky457,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2899,luismartin2005,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2900,jgonzaca,"RT @DalterEduardo: INTERNARON A MILAGRO SALA MIENTRAS MORALES PRESIONA PARA QUE VUELVA A LA CÁRCEL 
Está en terapia con ""trombosis venosa p…"
2901,DueteAntonio,RT @infobae: 🔴 AHORA | Milagro Sala fue internada de urgencia por una trombosis profunda venosa https://t.co/d6AWOzG2lp https://t.co/tG0Aay…
2902,HoracioParrella,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2903,INFOCASTELLANA,"Basta de hostigamiento policial – judicial (Comunicado del equipo de defensa de Milagro Sala)

28/06/2022 POR CODEH… https://t.co/p7O8CAMFdJ"
2904,PACOURONDO,"“Tras la intervención médica, Milagro Sala se encuentra, actualmente, estable y sin complicaciones respiratorias” https://t.co/NnO5wPAlJr"
2905,Turfpremium,"RT @guidoesminombre: ""Una oficial estaba al lado de la cama, escribiendo todo lo que escuchaba y veía, sacando fotos y filmando, y comunica…"
2906,ingjmt,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2907,lilygabet,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
2908,chuchumassara,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
2909,GabyTijman,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2910,Porahoraesta,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2911,NoraFalabella,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2912,lilygabet,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
2913,Pablo55550211,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2914,PIPIOELBOSTERO,"RT @cyngarciaradio: ‼️AHORA‼️

Milagro Sala está internada por una trombosis.
Esta en terapia intermedia
en observación a la espera de su e…"
2915,MarceTanaYQue,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
2916,bahiapoliticaok,Polémica por la internación de Milagro Sala a horas de definirse su regreso a la cárcel - https://t.co/qsu1tgliRo… https://t.co/CNT9bHMlKW
2917,Edgar0rellana,"RT @DiegoFlo17: Milagro Sala quedó internada alrededor de las dos de la tarde en un sanatorio de San Salvador de Jujuy, por un cuadro de ""t…"
2918,wais2010,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2919,TomeoGlo,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
2920,angelomilano17,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2921,lilygabet,"RT @PrensaTupac: Para peor, los policías informan constantemente, por teléfono, (suponemos que sus superiores o medios de comunicación) ace…"
2922,JorgeGrilli,RT @AprendizMistico: El único crímen de Milagro Sala fue darle un poco de dignidad a los pobres en Jujuy. El daño que es capaz de hacer la…
2923,juanymili,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
2924,chamitarg,"RT @SchmockerRosa: @C5N 
#ArgentinaEnElMundo 
Asi como le hablo a Boris que le diga al Gobernador Morales primero libera a Milagro Sala y d…"
2925,juanymili,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2926,CeciliaAras1,"REPITO: 
""HAGO DIRECTAMENTE RESPONSABLES DE LO QUE LE PUEDA SUCEDER A MILAGRO SALA, AL PRESIDENTE ALBERTO FERNANDEZ… https://t.co/oYKrjjvOo3"
2927,CanioCes,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
2928,SusanaPons16,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2929,pollitoalcurry,"RT @jotaalonso: #Urgente
Milagro Sala está internada en Jujuy con un cuadro de trombosis. Fue derivada a terapia intensiva para intentar me…"
2930,ElDiariodelaRep,"#EDPaís 🔴 La dirigente social permanece bajo observación en el Sanatorio Los Lapachos, en la ciudad de San Salvador… https://t.co/3m5gftvhok"
2931,osvaldomercadal,RT @MontenegroViki: Fuerza compañera Milagro Sala!
2932,LuisMariaPetriz,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
2933,Xolulo1,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
2934,GracedeSantaF,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
2935,ingjmt,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2936,SusanaPons16,"RT @DalterEduardo: INTERNARON A MILAGRO SALA MIENTRAS MORALES PRESIONA PARA QUE VUELVA A LA CÁRCEL 
Está en terapia con ""trombosis venosa p…"
2937,sichetti_ruben,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
2938,ingjmt,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
2939,tomas_donato,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
2940,Pichi30500252,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
2941,floridatuku,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
2942,eepbustos,RT @afimoldes: @CarlosRozanski Dejá de mentir zurdo hay decenas de testimonios. Milagro sala era una violenta asesina enferma de poder. Imb…
2943,otrolt_avaladna,"RT @LiliLopezForesi: Continúa el hostigamiento de Morales a Milagro. Está determinado a que muera en la cárcel, de ser posible.

Internaron…"
2944,CanioCes,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2945,chamitarg,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
2946,lilygabet,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2947,MarcosA65042719,"RT @Luis_Delia: Así esta la pierna de Milagro Sala con la trombosis 
Hay mucho temor que se genere un coágulo que afecte sus pulmones. Fuer…"
2948,FM947UNT,"Tupac Amaru. 

📌 Además aseguraron que consideran que el panorama es ""complicado"" y precisaron que Milagro Sala rec… https://t.co/AtmmlnISYK"
2949,FM947UNT,🔴 La dirigente social Milagro Sala fue trasladada este lunes de su domicilio hasta un sanatorio de San Salvador de… https://t.co/6j3AWgwV0L
2950,balero22,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
2951,capitanlazo,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
2952,floridatuku,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2953,gabygody,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2954,Aldolor01109982,"RT @Domadora2276: Estamos todos de acuerdo con que la trombosis profunda venosa que le dio a Milagro Sala es por las vacunas, verdad?

TOMA…"
2955,DAandrada,"RT @jotaalonso: #Urgente
Milagro Sala está internada en Jujuy con un cuadro de trombosis. Fue derivada a terapia intensiva para intentar me…"
2956,Martianz,"¿Qué ha hecho el presidente por Milagro Sala además de ""confiar en la justicia""?"
2957,Turfpremium,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2958,lilygabet,"RT @DiegoFlo17: Milagro Sala quedó internada alrededor de las dos de la tarde en un sanatorio de San Salvador de Jujuy, por un cuadro de ""t…"
2959,Gracielasanzig1,RT @Silvia14312123: @alferdez  Use la lapicera para indultar a Milagro Sala. Está esperando que se muera para evitar confrontaciones  con e…
2960,lilygabet,"RT @caidodelcatre2: Mirá que yo quiero muy poco a Pollo Sobrero pero a Javier Iguacel le dijo inútil, corrupto y chanta y Javier Iguacel, C…"
2961,Avephoenice,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2962,lilygabet,RT @alicfka: Quién se hará cargo si le pasa algo a Milagro Sala? Acá debe morir gente para q cambie la INJUSTICIA? 😡
2963,ShortCucumber,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
2964,NoticiasLaInsup,Preocupa el estado de salud de Milagro Sala. Está internada https://t.co/elldSc2WOP
2965,lilygabet,RT @Silvia14312123: @alferdez  Use la lapicera para indultar a Milagro Sala. Está esperando que se muera para evitar confrontaciones  con e…
2966,LadyT61224867,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
2967,KIDjuan32,Milagro Sala fue internada de urgencia por una trombosis https://t.co/T4aumECWnW
2968,lilygabet,RT @MontenegroViki: Fuerza compañera Milagro Sala!
2969,news_digitales,"Internaron a Milagro Sala de urgencia por una trombosis | News Digitales

🔴Lee la nota completa acá:… https://t.co/oKEhGR8KnT"
2970,ddemajo,"RT @DarioSusp: Creo que todos estamos de acuerdo en que lo que le pasó, le pasa y le pasara a Milagro Sala, tiene un único responsable, y s…"
2971,lilygabet,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2972,guitoboleso,RT @hijos_capital: LIBERTAD A MILAGRO SALA
2973,lilygabet,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
2974,eduardopadula5,"Polémica por la internación de Milagro Sala a horas de definirse su regreso a la cárcel común
Desde el gobierno de… https://t.co/ayBhkJWSA6"
2975,CaritoGaido,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
2976,ByKazerSoze,"RT @Traductor__: Milagro Sala internada en una clínica privada.
Pronta mejora, aún le queda tiempo que cumplir tras las rejas. https://t.co…"
2977,CaritoGaido,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
2978,mdfalcone,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2979,lilygabet,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2980,alejand51196909,"RT @machimag: 6 medidas YA para demostrar interés por el Pueblo:
Reforma judicial
Libertad a Milagro Sala
Administración estatal y control…"
2981,NGFederal,"NG Federal | Jujuy: Internaron a Milagro Sala por un cuadro de trombosis
https://t.co/LNmrm8kALp https://t.co/4XcLYGC4mH"
2982,lechuzalele,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
2983,HernanWeibel,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
2984,CaritoGaido,"RT @PrensaTupac: Para peor, los policías informan constantemente, por teléfono, (suponemos que sus superiores o medios de comunicación) ace…"
2985,ploaker,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2986,JoseEdu86969386,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2987,laumargu,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
2988,ejn62,"RT @tiempoarg: ⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y reportan al la…"
2989,jorspi5,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
2990,lauraalida55,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2991,barcademar,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2992,Mariang73091321,"RT @XxiJusticia: #URGENTE 
Milagro Sala mintió y no está grave, es que se tenía que presentar a una junta médica 🤭🤌"
2993,JorgeGrilli,"RT @cyngarciaradio: ‼️AHORA‼️

Milagro Sala está internada por una trombosis.
Esta en terapia intermedia
en observación a la espera de su e…"
2994,tiempoarg,"⚠️ Hasta en terapia intensiva, continúa el hostigamiento contra Milagro Sala: denuncian que policías filman y repor… https://t.co/0JPSDI1lPF"
2995,lauli6789,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
2996,AdhilacInfo,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
2997,CarlosEQUEVEDO2,RT @hijos_capital: LIBERTAD A MILAGRO SALA
2998,Hector66867553,RT @AliciaCastroAR: Milagro Sala. Y 2 preguntas para el presidente Alberto Fernandez @alferdez @CasaRosada 1- ALGUIEN PUEDE SOPORTAR TANTA…
2999,hermanas_malas,"RT @XxiJusticia: #URGENTE 
Milagro Sala mintió y no está grave, es que se tenía que presentar a una junta médica 🤭🤌"
3000,RokeFlaco,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
3001,MatiasCorre,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
3002,olvv_14,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
3003,maramayo29,"RT @lqmhr: Dicen los gusanos que, si se muere Milagro Sala, la cremen porque ellos no están para comer cualquier basura."
3004,MatiasCorre,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3005,CLAUDIALENCINA3,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
3006,Mariateresitab5,RT @soymaraok: Me confirmaron que Milagro Sala tenía junta médica en estos días para evaluar si estaba en condiciones de regresar a la cárc…
3007,pimboleto,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3008,Albertovote1,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3009,SoyElPulpoNegro,"RT @elDiarioAR: Comunicado por la salud de Milagro Sala: el tratamiento por la trombosis le tomará de tres a cinco meses

https://t.co/Ra5H…"
3010,sgmiguez,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3011,Bastadechamuyo4,"RT @LiliLopezForesi: Continúa el hostigamiento de Morales a Milagro. Está determinado a que muera en la cárcel, de ser posible.

Internaron…"
3012,Adrianablal1,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
3013,tlhap1,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
3014,ClaudiaCARP1,RT @afimoldes: @CarlosRozanski Dejá de mentir zurdo hay decenas de testimonios. Milagro sala era una violenta asesina enferma de poder. Imb…
3015,jorspi5,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3016,Adrianablal1,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
3017,infortscons,"RT @marcepumita: Mi solidaridad con la gente que mató, torturó y apretó la hija de puta de Milagro Sala"
3018,hjc1974,RT @AliciaCastroAR: Milagro Sala. Y 2 preguntas para el presidente Alberto Fernandez @alferdez @CasaRosada 1- ALGUIEN PUEDE SOPORTAR TANTA…
3019,JorgeDelleSedie,RT @juanpischiavi: La internaron a Milagro Sala de urgencia en terapia intensiva Esperemos que su salud resista una vez más. Fuerza negra.…
3020,InfoVelozCom,Cómo sigue el estado de salud de Milagro Sala tras ser internada por una trombosis venosa profunda https://t.co/uMpa1Ghw8y
3021,myriescarra,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3022,marcepumita,"Mi solidaridad con la gente que mató, torturó y apretó la hija de puta de Milagro Sala https://t.co/4IyFyx4vlr"
3023,GraciaRossiter,"📌🧐🧐🧐
@alferdez
@wadodecorrido
@MartinSoria
ES URGENTE QUE LIBEREN A MILAGRO!...NO puede continuar detenida un día m… https://t.co/NfEDmDvbIW"
3024,Mecha21232245,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
3025,Adrianablal1,"RT @PrensaTupac: Para peor, los policías informan constantemente, por teléfono, (suponemos que sus superiores o medios de comunicación) ace…"
3026,Cipio3,"RT @almayadeen_es: Milagro Sala, activista argentina ingresada por una ""trombosis venosa"" en Jujuy https://t.co/GsBBA0UjC0 #MilagroSala #DD…"
3027,patitoghi,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
3028,Bastadechamuyo4,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
3029,Bastadechamuyo4,"RT @CarlosRozanski: Martes 28 de junio de 2022. Macri, Stornelli y su banda seguirán en libertad y Milagro Sala presa y enferma!. La decisi…"
3030,Cardozoel141,"RT @casper_sl: 28/06
¿Qué pasa con Pepín Simón q sigue d vacaciones en Uruguay?
¿Y el contrabando d armas a Bolivia q sirvio para la muerte…"
3031,Albertovote1,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
3032,angeldellimbo,"RT @almayadeen_es: Milagro Sala, activista argentina ingresada por una ""trombosis venosa"" en Jujuy https://t.co/GsBBA0UjC0 #MilagroSala #DD…"
3033,Bastadechamuyo4,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3034,elpatagonico,"Milagro Sala, internada por una trombosis: evalúan si es necesario operarla https://t.co/h8wcz5Cn63"
3035,gabo2717,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3036,RitaP571,"RT @casper_sl: 28/06
¿Qué pasa con Pepín Simón q sigue d vacaciones en Uruguay?
¿Y el contrabando d armas a Bolivia q sirvio para la muerte…"
3037,SergioFe12,"RT @LiliLili949: Así que la trombosis de Milagro Sala era de ""mentirita""!!! Hoy tenía junta médica para que la justicia pudiera decidir si…"
3038,JuanJosLunaRam1,"RT @GFrondizi: Milagro sala grave
Internada con trombosis venosa profunda 
Los leo"
3039,imperioasesino,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3040,ALuizCosta,"RT @UrbanNathalia: A militante indígena Milagro Sala está internada em Jujuy (🇦🇷) com um quadro de trombose, ela foi encaminhada para os cu…"
3041,Mnica25700706,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3042,eldoctormiro,Debo informarles que lamentablemente Milagro Sala todavia no se murio. El dia de hoy a las 17hs se hara una cadena… https://t.co/wJdZUFEcDM
3043,almayadeen_es,"Milagro Sala, activista argentina ingresada por una ""trombosis venosa"" en Jujuy https://t.co/GsBBA0UjC0… https://t.co/hakXEVTSmS"
3044,adrilob,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3045,SusanaPons16,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3046,EmilyPuka,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
3047,gladecaballito,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
3048,silantonelli,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
3049,Adrianablal1,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
3050,tanosjar08,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
3051,ElArgentinoOk,Nuevo comunicado de la Tupac Amaru sobre el estado de salud de Milagro Sala https://t.co/aUkyfe0F2C
3052,Pandamial,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3053,elDiarioAR,"Comunicado por la salud de Milagro Sala: el tratamiento por la trombosis le tomará de tres a cinco meses

https://t.co/Ra5HVfl78m"
3054,JotitaJota1,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3055,Narisal0pez,"RT @DrFreedomARG: Con una trombosis venosa profunda, Milagro Sala tiene que estar internada en un hospital y anticoagulada. Una buena excus…"
3056,juanpischiavi,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3057,PACOURONDO,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
3058,mirtab_m,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3059,Tuquita11,"RT @Alecbascbas: Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una Junta Mèdica que evaluarìa si estaba apta para volver a pr…"
3060,NewmanRK,@datazopincha Milagro sala
3061,1parydpsdelpary,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
3062,Eduballoni1,"RT @Winston_Dunhill: Tiene 58 años, tiene condena firme y cumple condena en su mansión, es verdad, Milagro Sala está ilegalmente detenida,…"
3063,Gracielasanzig1,RT @cyngarciaradio: Respecto a la salud de Milagro Sala les confirmo que está internada en terapia intermedia en  la clínica Los Lapachos p…
3064,ElChiqui51,"RT @XxiJusticia: #URGENTE 
Milagro Sala mintió y no está grave, es que se tenía que presentar a una junta médica 🤭🤌"
3065,LucianoGoldsman,"RT @PrensaTupac: *Comunicado del equipo de defensa de Milagro Sala*

En el día de ayer, en el marco de un creciente contexto de hostigamien…"
3066,guitoboleso,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3067,tanosjar08,"RT @PrensaTupac: Como es de público conocimiento, Milagro Sala lleva casi siete años en prisión preventiva, monto que triplica el máximo es…"
3068,Ayelen_85,"RT @JuanGrabois: Mi solidaridad con Milagro Sala internada en grave estado. Con ella nuestro corazón, con los verdugos y sus cómplices nues…"
3069,Nefertiti1963,"@giseladib @garroedlp Esto lo Twitteo @Alecbascbas 
Cuenta Feinmann que Milagro Sala, justo hoy le correspondìa una… https://t.co/wwPWeM5i46"
3070,tanosjar08,"RT @PrensaTupac: Cabe recordar que, en las últimas semanas, el Ministerio Público de la Acusación expresó públicamente su intención de que…"
3071,ezemanteiga,"RT @caidodelcatre2: Mirá que yo quiero muy poco a Pollo Sobrero pero a Javier Iguacel le dijo inútil, corrupto y chanta y Javier Iguacel, C…"
3072,LucianoGoldsman,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
3073,Asperogio,"RT @MartnPeiretti1: ⛔AHORA⛔ Milagro Sala acaba de ser internada en terapia intermedia por una trombosis venosa profunda.
Los médicos dijero…"
3074,fernacorral,"RT @Irihauser: 🔴El equipo de la defensa de Milagro Sala informa que está en terapia intensiva, con un policía al lado todo el tiempo. No ha…"
