,Usuario,Tweet
1963,aeggatite,RT @Ant52529536Jose: Los Medios no quieren que veas este vídeo para la reelección de Jair Bolsonaro y dan a Lula favorito para este domingo…
1964,cinborgess,"RT @antoniotabet: O fato é que nem eu, nem ele, nem Alckmin e tampouco Marina enlouquecemos. Quem enlouqueceu foi o país.O Brasil, ditado…"
1965,jwl6223,"RT @BolsonaroSP: Deu ruim para o ex presidiário ontem e hoje Bolsonaro já está nas ruas de novo, mais querido do que nunca, em Poço de Cald…"
1966,soheartlesss,"RT @uaiian: os caras ouvem Djonga, Filipe Ret e Racionais, dizem que amam a favela e o gueto mas ainda sim vão votar no bolsonaro…amigão,…"
1967,klarae0_o,"É LULA, e se  tu tá em dúvida, é LULA.Já fomos trouxa demais esses anos pra deixar essa oportunidade passar.Sofre… https://t.co/BAWp7qJMbm"
1968,cwilken,Stop Bolsonaro from pulling a #TrumpBigLie and refusing to give up power.  Demand a peaceful change of government.… https://t.co/im9bDAgFIe
1969,liliamvdecastro,"RT @ciro_nogueira: “Conhecereis a verdade e a verdade vos libertará”. E a verdade é que, no dia da eleição, as mentiras, narrativas, falsas…"
1970,Hugo08516944,"RT @Lanatoforever: Excelente!  !  !   Neymar, figura del seleccionado de Brasil, volvió a respaldar al Bolsonaro, de cara a las elecciones del Do…"
1971,Vital2008rec,RT @Jouberth19: Você irá votar no Presidente Bolsonaro? #BolsonaroNoPrimeiroTurnoSIM           SIM           SIM👇            👇…
1972,rosamari789,RT @PATRlOTAS: Pentacampeão Rivaldo e toda sua família votam Bolsonaro 22 🇧🇷 https://t.co/Klpt14rJpC
1973,FranciscoDoern1,"RT @JooCarl90014366: Meu resultado final do debate na @globoBolsonaro reeleito,Lula acabado, Padre aumenta fiéis,D'ávila, Soraya, Simon…"
1974,MireiaHot,RT @miriamleitao: Bolsonaro: “temos as leis Paulo Gustavo e Aldir Blanc”. Mas ele vetou as leis. #OGlobonasEleicoes
1975,isabelcriis46,RT @ThiagoResiste: A Globo está dando AMPLA DIVULGAÇÃO aos vídeos que mostram que o pradre-fake estava em conluio com Bolsonaro.No TikTok…
1976,Guibolz,Acho que a parada mais difícil de digerir nessa eleição são as pessoas dizendo (com razão) que o bolsonaro é antide… https://t.co/eJ3ytdIBM9
1977,izinha_perez,RT @capitaoderrite: Sorocaba é Bolsonaro!  !  !   https://t.co/tJI4Pf45kR
1978,xsweetwalls,RT @larsalia: Avaliando famosos internacionais e dizendo se eles seriam Lula ou Bolsonaro a Thread; https://t.co/LepgvtJV78
1979,Gustavo74501339,RT @FlviaLeo16: O craque @RIVALDOOFICIAL e sua família São BOLSONAROOOOO.Dia 02 é Bolsonaro https://t.co/e2IHa88MpG
1980,ederligu,E vota no Bolsonaro https://t.co/TtOP0SzaNg
1981,Emanuel_Jrz,@jairbolsonaro https://t.co/OMQ6E3lFOf e o orcamento secreto em bolsonaro? Tirou dinheiro do cancer pra mandar pra la
1982,HungriaLi,RT @BolsoMito380: Faltam 2⃣ dias pra digitar e confirmar: 2⃣2⃣ Presidente Bolsonaro.#BolsonaroNoPrimeiroTurno 🇧🇷 https://t.co/Tjw6O84Iup
1983,jesuskate08,RT @Excelsior: 🇧🇷🗳️ La camisa de los pentacampeones del mundo y la bandera de Brasil se han convertido en símbolos políticos del bolsonaris…
1984,capiauranheta,RT @thaispsic: Recado importante do Presidente Bolsonaro.💚🇧🇷💛👇🏻 https://t.co/xpYXyYSHfF
1985,Fabi252005,"E ngm investiga o assassinato de Celso Daniel, pq será ??? #BolsonaroNoPrimeiroTurno #BolsonaroReeleitoEm2022… https://t.co/Gsm2IPzWxN"
1986,BaylaoJr,"RT @Zambelli2210: Nem a chuva manteve o povo longe do nosso Presidente @jairbolsonaro!   VAI SER NO PRIMEIRO TURNO, BRASIL!   Só depende de voc…"
1987,ronaud,@josiasteofilo Tem uns astrólogos em grupos de facebook que estão dando vitória ao Lula. Muito wishful thinking. Na… https://t.co/t5BNRkP0VE
1988,pasettoale,"Bolsonaro se rende a ""Globo lixo"" em busca dos não convertidos  https://t.co/rXGeP3SVih"
1989,camilinhaa079,"RT @ThomasZerika: @Mahhcellinha @cartasdogabs @BruMarquezine Não criou mas nunca se opôs, pelo contrário, EXPANDIU o programa a números nun…"
1990,MariaDo58411206,"RT @OGoiabinha: Se o Bolsonaro for reeleito e o Brasil hexa, eu peço a gata em namoro."
1991,___isaahh,RT @bacardoso_: n entendo pq o bolsonaro se orgulha em se referir do lula como ex presidiário se ele tb é ex presidiário
1992,Victor_Riolfi,RT @PacoBelmonte_: O Rei Pelé é mais um ex-boleiro que demonstrou apoio à Jair Bolsonaro.Vida longa ao Rei 👑 que honrou a amarelinha como…
1993,ton_marmel,Apoio a Bolsonaro 22 com hit musical de campanha de Neymar já rende bons lucros na inciativa privada para Instituto… https://t.co/9KIISYsfUL
1994,anderson_gs1,"RT @Zambelli2210: 🚨 ATENÇÃO AO NOVO HORÁRIO, SÃO PAULO!  !  !   👉 10hComo nosso Presidente @JairBolsonaro 2⃣️2⃣️ confirmou presença na motocarr…"
1995,JoceyrR,"RT @FlavioDino: O debate confirmou que vivemos, nos anos Bolsonaro, a maior corrupção federal da história. Corrupção com dinheiro federal d…"
1996,marismoraesR,"@jairbolsonaro Dr. Roberto deve estar revirado na cova com tamanha incompetência!  !  !   Só ameaçar governadores, prefei… https://t.co/KODLdoJpBy"
1997,VitorNazareno,"RT @BolsonaroSP: 🇨🇴 COLÔMBIAMaria Fernanda @MariaFdaCabal, a senadora que mais combate as FARC e narcoguerrilha na Colômbia, apóia Bolsona…"
1998,jusilveirah_,"RT @trechoslfs: antes de votar, pense e muito bem se jake peralta e phil dunphy votariam no bolsonaro se fossem brasileiros. eles votariam?…"
1999,CristovaoCampos,"RT @tuliogadelha: Sou um cara paciente. Mas, não sei vcs, eu não estou suportando, sequer, ouvir a voz de Bolsonaro. Quem dirá, mais quatro…"
2000,nuvempequena1,"RT @BrazilFight: A Globo está há quatro anos batendo em Bolsonaro para eleger Lula,  mas bastou um debate para o plano da Globo ir por água…"
2001,GACuster007,@liberal22_rs @zfabrogmailcom É BOLSONARO NESSA PORRRRRRRA 22 É BOLSONARO NESSA PORRRRRRRA 22 É BOLSONARO NESSA POR… https://t.co/089Z0GoELK
2002,sorrisocolggat,"RT @futtmais: “Casagrande e os petistas estão cometendo injustiça com Neymar. Se vocês querem tanto uma democracia, qual o problema dele vo…"
2003,ControlJk,RT @Fiuzafirmao2: Diz a Globo que 57 milhões de votos Bolsonaro nunca mais conseguirá. Deixa eu testar uma coisinha rapidinho aqui...Quem…
2004,GCardistry,RT @supermarcio_1: Narrativas que justificam Loola não ganhar no primeiro turno até agora:1. DataFolha afima que há 35% de votos envergon…
2005,LucianoFioroto,"RT @AndreHenning: Muita gente perguntando. Vou tentar resumir. Por questões do meu contrato, não posso me envolver em campanhas. Mas sou um…"
2006,marizzuuu,"RT @EmmaRincon: Hay una guerra de encuestas en Brasil 🇧🇷, a continuación lo que arrojan:1. Encuestadora Modal Mais Futura: Lula 43,6% / B…"
2007,repsbigju,RT @g1: TSE condena Bolsonaro por propaganda antecipada em reunião com embaixadores. Multa aplicada foi de R$ 20 mil https://t.co/rrgxNKMBt…
2008,Eliezer51514744,RT @juniormelorn_: Tricampeão da F1 Nelson Piquet declara apoio a Bolsonaro : “Não vamos deixar um ex presidiário governar o nosso país”; h…
2009,aljosegas,"RT @kimpaim: Sem piada, vcs já imaginaram quanto custou pra Globo produzir o debate de ontem, colocar vários temas de esquerda, Natura paga…"
2010,rikrdobrilhante,"RT @FlavioBolsonaro: A união de “tudo que não presta”, é sinal de que estão desesperados!  !  !   Bolsonaro quebrou a roda da sacanagem e da rou…"
2011,PaimDr,"RT @leandroruschel: Em live, Bolsonaro pede que o povo vá votar de verde e amarelo."
2012,silvadavidnp,"RT @PeKelmonZueiro: Olha a esquerdalha mostrando todo seu amor: Acabou de acontecer um atentado contra a ex mulher do Bolsonaro e o Renan,…"
2013,ClesiaMariaAlv1,"RT @desmentindobozo: Mais uma sequência de DESMENTINDO BOLSONARO no #DebateNaGlobo quando ele falou sobre roubalheira, defesa da família e…"
2014,leneandale,RT @ReutersPolitics: Brazilian soccer star Neymar backs Bolsonaro ahead of Sunday vote https://t.co/pIViwYm0a6 https://t.co/FYoibcAb3t
2015,EloinaTross,RT @vista_patria: Renato Gaúcho declara apoio a Bolsonaro. https://t.co/51vHKe0xrb
2016,ElaineM2Ana,"RT @augustodeAB: Motivos porque precisamos de uma CPI da VerdadeOntem, como de costume, Bolsonaro mentiu muito!   No fio abaixo comento cad…"
2017,MartinsRac4,"RT @brom_elisa: Apagou, mas o Print é eterno!  Então o Nine teve tratamento VIP na Globo?A Globo espera uma CANETADA do Ex Presidiário pa…"
2018,FeiticeiraAList,RT @pearlaraa: bolsonaro falando que acabou com o desemprego com ctz nunca entrou no twitter e olhou o tamanho do fandom da jade picon
2019,Teresin34056988,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
2020,Marcelo81910138,RT @leandroruschel: Renato Gaúcho é Bolsonaro. https://t.co/fnDBlLtSW0
2021,ansa_br,"Se quase todo o Ocidente não esconde que está torcendo contra a reeleição de Jair Bolsonaro, o atual mandatário enc… https://t.co/qB7VBmFHn5"
2022,Fabrici00649642,RT @domlancellotti: JAIR BOLSONARO FOI REELEITO HOJE!  
2023,elpratalukones,"RT @o_antagonista: Jair Bolsonaro e Simone Tebet aparecem na sequência; Felipe D'Avila foi o candidato com mais menções negativas, segundo…"
2024,GuilhermeMF1976,RT @2conexao2: AGORA : EM PLENO DEBATE O POVO DA CIDADE DE BOQUEIRÃO / PB JÁ ENTROU NO CLIMA DA REELEIÇÃO DE BOLSONARO https://t.co/FEB9YRK…
2025,tmj_br22,"RT @FlavioBolsonaro: PELO AMOR DE DEUS, O QUE BOLSONARO TÁ FAZENDO?Taxa de desemprego volta a cair e fica em 8,9% em agosto, menor patama…"
2026,Micaela_lopesss,"RT @uaiian: os caras ouvem Djonga, Filipe Ret e Racionais, dizem que amam a favela e o gueto mas ainda sim vão votar no bolsonaro…amigão,…"
2027,dricaramos_,RT @louirryx: |￣￣￣￣￣￣￣￣￣￣￣|                FÃ DO       LOUIS TOMLINSON            NÃO VOTA                   EM           BOLSONARO…
2028,mscl45,"RT @AndreHenning: Muita gente perguntando. Vou tentar resumir. Por questões do meu contrato, não posso me envolver em campanhas. Mas sou um…"
2029,mdzstan,|￣￣￣￣￣￣￣￣￣￣￣|                FÃ DE                TGCF            NÃO VOTA                   EM           BOLS… https://t.co/rkfpRsnKtB
2030,ttdamarcelao,"RT @_tainacruzz: Churrasco pós eleição pra reatar as amizades, mas quem votou no Bolsonaro não tá convidado."
2031,brenofehh,Posta essa imagem = votou no Bolsonaro em 2018 ou é cirista https://t.co/PoltKvjhqW
2032,Victor_Riolfi,RT @LuizCor24841840: Após o vídeo em q Neymar pede voto pra Bolsonaro!  Rivaldo e Família tbm pede voto pra Bolsonaro!  Felipe Melo e Família…
2033,andruepi,RT @FonsiLoaiza: Neymar se crió en una favela. En los campos de fútbol le insultan con cánticos racistas. Acaba de iniciar una campaña elec…
2034,FPaggiaro,RT @Hedilbe49136857: FATO!    Lula saindo extremamente diminuído do debate. Nem com toda ajudinha oferecida pela Globo conseguiu enganar os b…
2035,LuceJulien,RT @RadioCanadaInfo: Lula da Silva ou Jair Bolsonaro?Les Brésiliens se rendront aux urnes dimanche pour le premier tour des présidentiell…
2036,ElisBrando6,SCPresidente:Bolsonaro 22GovernadorJorginho Melo 22Senador: Jorge Seif 222Deputado Estadual:Ana Campa… https://t.co/OpQfIwwTtz
2037,ALEXFELIXDOSSA4,@realpfigueiredo Eu aqui em ribeirão preto para São Paulo votarei estadual Gil Dinis 22120 federal Eduardo Bolsonar… https://t.co/he6HALwfZo
2038,TXsoutiago,@nikolas_dm ┏━━┓┏━━┓┏━━┓┏━━┓┗━┓┃┃┏┓┃┗━┓┃┗━┓┃┏━┛┃┃┃┃┃┏━┛┃┏━┛┃🇧🇷 BOLSONARO REELEITO 🇧🇷┃┗━┓┃┗┛┃┃┗━┓┃┗━┓┗━━┛┗━━┛┗━━┛┗━━┛
2039,CebolinhaNinja,"@monark Depois do estuprador Robinho, do sonegador Neymar, do cachaceiro do Leonardo que vive  pondo chifre na mulh… https://t.co/ZndeD2sR39"
2040,valeriavaz49,"@nando_reis Impressionante como Bolsonaro acabou com a mamata dessa esquerda caviar ridícula, vai trabalhar malandr… https://t.co/alrF7W9dxq"
2041,Feehmad,"RT @garciafreitas: @PUMA Neymar supports Bolsonaro, a racist candidate, wearing Puma clothes. What @PUMA  has to say about it? https://t.co…"
2042,Belandrion,"os caras ouvem Djonga, Filipe Ret e Racionais, dizem que amam a favela e o gueto mas ainda sim vão votar no bolsona… https://t.co/cqo4vEXT4t"
2043,fsplima27,RT @brunogagliasso: É inacreditável esse sujeito citar as leis Paulo Gustavo e Aldir Blanc como conquistas do governo dele!   Bolsonaro VETOU…
2044,AC_Moreiraa,RT @BolsonaroSP: Bolsonaro em SP 1º/OUT (sábado)!  🇧🇷 https://t.co/BXxmCAO9BM
2045,Josbrsousa,"RT @SigaGazetaBR: Pesquisa Brasmarket: Bolsonaro tem 45,4%, contra 30,9% de Lula https://t.co/tgXLVAq8vR"
2046,roger_carv,"RT @gabriel_chalita: Inacreditável Bolsonaro falar: ""temos as leis Paulo Gustavo e Aldir Blanc"". Ele vetou as duas leis. Os vetos foram der…"
2047,ValterNetoM,"RT @Zambelli2210: 🚨 ATENÇÃO AO NOVO HORÁRIO, SÃO PAULO!  !  !   👉 10hComo nosso Presidente @JairBolsonaro 2⃣️2⃣️ confirmou presença na motocarr…"
2048,nabrisadorneles,RT @pearlaraa: bolsonaro falando que acabou com o desemprego com ctz nunca entrou no twitter e olhou o tamanho do fandom da jade picon
2049,Vera81296450,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
2050,DrJosevalladao,"RT @OsmarTerra: A história de vida, a lealdade ao projeto de Brasil do Governo Bolsonaro, são tão ou mais importantes para construção de um…"
2051,Marcelaaa280,RT @bacardoso_: n entendo pq o bolsonaro se orgulha em se referir do lula como ex presidiário se ele tb é ex presidiário
2052,adorothygermano,RT @LulaReport: @jairbolsonaro https://t.co/hqKnpArlIf
2053,MariFlores1965,RT @delucca: A campanha do Bolsonaro é exatamente assim https://t.co/WIjeOgHJfm
2054,deinhaASL,"RT @deinhaASL: Feira de Santana/BA. 01/07/2022Saudades da terra onde morei, saudades do amor daquelas pessoas.Muito feliz com o verde e a…"
2055,charlescdr1,RT @JessicaSeferin: ATENÇÃO CANOAS E REGIÃOHoje (30/09) às 19h30 terá um super evento com a presença do próximo governador ONYX LORENZONI…
2056,JmsJhonatan,"RT @GiiHss7: Ciro para Lula: se fosse verdade essa montanha de coisas boas que o PT fez, pq que o Bolsonaro, essa tragédia que aconteceu co…"
2057,mach16mar,"RT @BolsonaroSP: 🇨🇴 COLÔMBIAMaria Fernanda @MariaFdaCabal, a senadora que mais combate as FARC e narcoguerrilha na Colômbia, apóia Bolsona…"
2058,Bastos1966,RT @jairbolsonaro: - Eles sabem que mais 4 anos de Jair Bolsonaro mostrará para os brasileiros que a prosperidade sempre foi possível. Que…
2059,KrysBrasil,"Meus queridos, chequem seus locais de votação, pois muitos mudaram!  !   Mesmo que seja um pouco longe, faça um esforço… https://t.co/0hqKLuieH7"
2060,suzana16191874,RT @viniciuscfp82: IMPECÁVEL!   Bolsonaro faz as considerações finais e lava a alma. Nunca foi tão fácil escolher. 👍 https://t.co/U4eio1sdg6
2061,cidinhaveronez,@TSEjusbr Como pode tanto rigor contra Bolsonaro e tanta ajuda e facilitação para um ladrão da nação que vcs conspi… https://t.co/fzBP6nYmXQ
2062,Ivanild23822364,"RT @leandroruschel: Em live, Bolsonaro pede que o povo vá votar de verde e amarelo."
2063,ahluciano,RT @ThaisRMaschio: A mamadeira de piroca dessa eleição é Ciro ser aliado do Bolsonaro. Quem tá aderindo a essa narrativa vai ter MUITA verg…
2064,patriotatbrasil,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
2065,iloveyoukeept,RT @bacardoso_: candidato bolsonaro vc lembra de quando tava imitando gente sem ar por conta do covid
2066,matheuloura,RT @veras_alvaro: eu julgo MUITO quem vota no bolsonaro em 2022 depois de tudo que a gente viveu nesses últimos 4 anos.
2067,rafaelviana1936,"Isso é fruto de um trabalho coletivo, claro. Pra formar mais gente. Mas só queria deixar essa reflexão aqui. Não es… https://t.co/1s6hYaWrmG"
2068,angelica_trin,"RT @GuilhermeBoulos: Bolsonaro ouviu a palavra ""impostor"", se sentiu citado e pediu direito de resposta.  #DebateNaGlobo"
2069,prof_celiocruz,"RT @claremibueloni: Nelson Piquet, tricampeão mundial de fórmula 1 declara seu apoio ao presidente Jair messias Bolsonaro. https://t.co/Hmb…"
2070,marco_silverado,RT @BolsonaroSP: Bolsonaro em SP 1º/OUT (sábado)!  🇧🇷 https://t.co/BXxmCAO9BM
2071,fadinha221,RT @Alex_Attilio: @DalcolGiovane @Antonio44201664 @pumabrasil sempre presente nos momentos históricos do rei @Pele e agora do Homem @neymar…
2072,wilIgraysn,"RT @strxpezz: fico muito triste por quem tem pais bolsonaristas, pq não tem nada melhor do que sentar em família pra falar mal do bolsonaro"
2073,Gigi02924715,RT @laderechadiario: 🇧🇷 | El futbolista brasileño Felipe Melo se une a Neymar y llama a votar por Bolsonaro este domingo: “Representa a Dio…
2074,JosCarlosvila4,RT @jorgeseifjunior: Amanhã tem Bolsonaro em Santa Catarina!   Estaremos todos juntos numa grande motocarreata em Joinville. Venha de verde e…
2075,RodrigoSS777,"RT @FlavioBolsonaro: Depois de atletas, artistas também começam a declarar apoio a Bolsonaro 22.Obrigado, Marrone!  #Bolsonaro22 https://t.…"
2076,Ritamesegue,RT @StanleyBresh: @Tdetravesti Nada a ver com a Bruna. A relação de Neymar filho com Neymar pai é igual à de Bolsonaro com Pazuello: um man…
2077,quiarapm,RT @bacardoso_: n entendo pq o bolsonaro se orgulha em se referir do lula como ex presidiário se ele tb é ex presidiário
2078,tonyressude,"RT @iaragb: Nunca visto na história,  fachada de prédio lotada de bandeiras do Brasil‼️Vota, vota e confirma, 22 é Bolsonaro‼️ https://t.…"
2079,JannettLincon,"RT @jornaldireitaOK: 🇦🇷🇧🇷 | O deputado Javier Milei, também conhecido como Bolsonaro argentino, declara seu apoio ao presidente Bolsonaro n…"
2080,ElesbaoDudu,RT @UOLNoticias: Casimiro comenta apoio de Neymar a Bolsonaro: 'Fiquei decepcionado' https://t.co/jQOT1ae8V2
2081,Berettossauro,RT @filipesabara: Lula saindo extremamente diminuído do debate. Nem com toda ajudinha oferecida pela Globo conseguiu enganar os brasileiros…
2082,prabaixar54,RT @brunogagliasso: É inacreditável esse sujeito citar as leis Paulo Gustavo e Aldir Blanc como conquistas do governo dele!   Bolsonaro VETOU…
2083,JoaoGSilva2,"RT @juniormelorn_: Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja https://t.co/Rn7DBiAg6P"
2084,senadoc2,RT @capitaoderrite: Sorocaba é Bolsonaro!  !  !   https://t.co/tJI4Pf45kR
2085,titotitito977,"RT @lobotosasha: 288 mil pessoas ajudaram o Bolsonaro na reeleiçãoNo lula, foi o fundão eleitoral e meia dúzia de gatos pingados.Mas é…"
2086,Marcosmvfc1961,"RT @FlavioBolsonaro: Padres de todo o Brasil se posicionado a favor de Bolsonaro!  “Não ao candidato que defende o comunismo ateu, sim ao ca…"
2087,bolsoliberdade,RT @BolsoMito380: Bolsonaro é o único que arrasta multidões por onde passa!   Vai ser no 1º turno!   Aceita que dói menos.Poços de Caldas/M…
2088,pangagears,RT @Rconstantino: Simone foi lacrar e levou uma lapada do presidente Bolsonaro…
2089,BiloPaulo1,RT @RoseBacellar: Vota vota e confirma 2️⃣2️⃣ é Bolsonaro!   https://t.co/LIkAlfZKBr
2090,helenagsoo,"RT @CamargoDireita: Convocação para as motociatas da vitória em São Paulo e Joinville, neste sábado. Bolsonaro pede a todos que votem, no d…"
2091,HungriaLi,RT @FlavioBolsonaro: Agora Felipe Melo também declara o voto em Bolsonaro!  A família toda é 22!  !  !  #BolsonaroNoPrimeiroTurno https://t.co/8v…
2092,Anna504118,RT @Jouberth19: Bora fazer um teste? Comenta aqui nos comentários: EU VOTO BOLSONARO 22 #BolsonaroNoPrimeiroTurno
2093,fernandopara,"RT @FonsiLoaiza: Hace 2 meses la ""justicia"" en el Brasil de Bolsonaro suspendió la investigación contra Neymar por evasión fiscal de 35 mil…"
2094,GreiMartins,RT @BolsonaroSP: Bolsonaro em SP 1º/OUT (sábado)!  🇧🇷 https://t.co/BXxmCAO9BM
2095,cynthiasansouto,RT @Patrici79518969: 🌻 José Aldo Júnior (UFC) declara voto em Bolsonaro 🇧🇷💛 https://t.co/5NnfL2sNvz
2096,AngelaPeixoto64,RT @orlandoguerreir: O Padre Kelmon pertence a ''Igreja bolsonaro dos dois últimos dias''.
2097,imperadordecio2,"@Miltonneves Ia votar no Lula, estava convicto da minha decisão, muitos artistas apoiando ele, porém vi o tiktok do… https://t.co/kCTBoff9Ox"
2098,frskio,"RT @tuliogadelha: Sou um cara paciente. Mas, não sei vcs, eu não estou suportando, sequer, ouvir a voz de Bolsonaro. Quem dirá, mais quatro…"
2099,kekkowalski,"RT @juniormelorn_: Celebridades do mundo inteiro mandam vídeos de boa sorte ao presidente Bolsonaro, veja https://t.co/Rn7DBiAg6P"
2100,ManoelRigheti,"RT @Zambelli2210: 🚨 ATENÇÃO AO NOVO HORÁRIO, SÃO PAULO!  !  !   👉 10hComo nosso Presidente @JairBolsonaro 2⃣️2⃣️ confirmou presença na motocarr…"
2101,jvasconcellosjr,RT @FranciscaBadar1: Sou do Agro e tenho propriedade pra falar: Bolsonaro foi o único que se preocupou com o Agro.. vivíamos com medo do MS…
2102,JosMora12024988,"RT @maiconrmelo: Apoiando Bolsonaro temos 2 sonegadores Neymar e o veio da Havan, e um estuprador condenado.Com Lula temos, Zeca Pagodinh…"
2103,alosiomendes,RT @RonisBrazil: O grande jogador Viola também apoia Bolsonaro 22!  !  !  #BolsonaroNoPrimeiroTurno https://t.co/rNQ5R8F23Y
2104,julytricolor12,RT @RachelSherazade: O Lula promete um decreto para derrubar o sigilo de 100 anos sobre os “segredos” de Bolsonaro e família. O povo quer…
2105,Salomo78912642,"RT @tarcisiogdf: VAMOS FECHAR COM CHAVE DE OURO O 1º TURNO!  Neste sábado (01), teremos a maior motociata já vista no Brasil!   Na Capital, va…"
2106,fbarcelos81,@FabioPorchat 22 é Bolsonaro!  
2107,Nakajima4,"RT @rubensGPnetto: 📞 “Alô Bolsonaro, como é esse negócio de 100 anos de sigilo?”#F1 https://t.co/N132aI1kEv"
2108,RudimarKaspar,"RT @folha: Celebridades: Neymar, apoiador de Bolsonaro, já recorreu a presidente por dívida de R$ 188 mi https://t.co/34Rpg4IOpM"
2109,Registh,"RT @flaviogordon: Ataque do Bolsonaro F. C.: Rivaldo, Ronaldinho Gaúcho, Neymar, Romário e Pelé.Tá fraco?"
2110,ROCKEROALBO13,RT @lucaszalduendo: En el sprint final de cara al domingo Bolsonaro logra sumar el apoyo de Neymar. Este año la justicia brasileña suspendi…
2111,dainhalori,RT @raphaelviicente: o bolsonaro fala desses 600 reais como se tivesse dado o prêmio da mega sena pra cada habitante do brasil
2112,Mensageyro1,"RT @fndo2022: Renata Lo Prete ""encernou"" a resposta do Bolsonaro. https://t.co/34ZoaaWSYc"
2113,MauricioCidade,RT @RoseBacellar: Vota vota e confirma 2️⃣2️⃣ é Bolsonaro!   https://t.co/LIkAlfZKBr
2114,irlkaiky,"RT @alamoju: engraçado o olavo de carvalho que era um grande apoiador do bolsonaro e agora que o barco tá afundando, ele até agora não decl…"
2115,TainaIasmim,RT @sofiasantino: bolsonaro viciado em mentir
2116,ElianeSachet,"RT @DrRibeiro_MD: Renight é Deus, pátria e família!   Bolsonaro faz milagres. 🤣🤣🤣"
2117,valeriapassarin,"RT @gabriel_chalita: Inacreditável Bolsonaro falar: ""temos as leis Paulo Gustavo e Aldir Blanc"". Ele vetou as duas leis. Os vetos foram der…"
2118,VanusaBalestra,"RT @tarcisiogdf: VAMOS FECHAR COM CHAVE DE OURO O 1º TURNO!  Neste sábado (01), teremos a maior motociata já vista no Brasil!   Na Capital, va…"
2119,strz_S2,antes de votar no bolsonaro pare e pense se kim seungmin votaria no bolsonaro caso ele fosse brasileiro e a respost… https://t.co/HbjtI5jiPI
2120,vivioli82,"RT @caiojunqueiraf: ATENÇÃO: na @CNNBrasil Ciro Nogueira e Arthur Lira, aliados de Bolsonaro, discutiram nesta semana fusão PP-União Brasil…"
2121,adorothygermano,RT @LulaReport: @jairbolsonaro O discurso X A realidadehttps://t.co/Vw4z6iXRM9
2122,RobsonF38013452,RT @lucianetizziani: Aqui em Rondônia….. somos Bolsonaro 2️⃣2️⃣. #BolsonaroPrimeiroTurno 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/mQ7sZoetqe
2123,CarlosCleiber4,RT @ReutersPolitics: Brazilian soccer star Neymar backs Bolsonaro ahead of Sunday vote https://t.co/pIViwYm0a6 https://t.co/FYoibcAb3t
2124,vintedoisxxii22,"RT @jornaldireitaOK: 🇦🇷🇧🇷 | O deputado Javier Milei, também conhecido como Bolsonaro argentino, declara seu apoio ao presidente Bolsonaro n…"
2125,ftrick_pop,@Pri_Br22 @jairbolsonaro @PATRlOTAS A maioria dos brasileiros rejeitam bolsonaro
2126,ClaudiaElySoar2,RT @theozecas: mc poze mandando bolsonaro tomar no cu mano kkkkkkkkkkkkkk https://t.co/SU7x3uHSP6
2127,HippolytusCh,RT @camarotedacpi: 🤫 SIGILO DE 100 ANOSA Folha de São Paulo fez um levantamento e apurou que existem 65 casos que foram colocados em sigi…
2128,GodoiZeferino,"RT @BlogdoNoblat: Vídeos mostram tabelinha e intimidade entre Bolsonaro e o falso Padre Kelmon, que repetiram dobradinha no debate. Os dois…"
2129,TonyRJ75,"RT @tarcisiogdf: VAMOS FECHAR COM CHAVE DE OURO O 1º TURNO!  Neste sábado (01), teremos a maior motociata já vista no Brasil!   Na Capital, va…"
2130,isaalegall,RT @cartasdogabs: Bolsonaro NÃO criou a lei Paulo GustavoBolsonaro NÃO criou Aldir BlancBolsonaro NÃO criou auxílio emergencialBolsonaro…
2131,zeynaotedabola,"RT @umaimpardeazul: Corinthiano que apóia Bolsonaro, definitivamente não conhece nem história, nem antifascismo muito menos o Corinthians e…"
2132,anjodoalto,O prejuízo aos aliados de Bolsonaro será volumoso.
2133,evymoreira6,RT @delucca: A campanha do Bolsonaro é exatamente assim https://t.co/WIjeOgHJfm
2134,Dani28156795,@alexandre Presidente Bolsonaro será reeleito no primeiro turno. @jairbolsonaro
2135,CorreiaAriele,"RT @PauloChuchuSBC: Carolina Ribera Añez @caroriberaanez , filha da ex-presidente da Bolívia e presa política , Jeanine Añez @JeanineAnez p…"
2136,edishi62,RT @SchimithFabiano: O que Bolsonaro fez para nossas mulheres?? https://t.co/609eFtCKhX
2137,BancaPreta,"@gustavobrawlst4 @MaiconALS Para federal vamos com a @samiabomfim 5000, a deputada eleita melhor da oposição ao gov… https://t.co/QOjfE0Y5OI"
