,Usuario,Tweet
3015,chiercris54,"RT @etupito: Es tremendo lo que sucedió. Es el odio que provocaron. Todos sabemos quienes generan esta locura. Basta de esta gente nefasta,…"
3016,leopoldomass777,RT @todonoticias: 🔴 El impresionante momento en el que le apuntan a Cristina Kirchner en la cabeza https://t.co/76u2dmLcAk https://t.co/hXp…
3017,OdsLucas,RT @GeorgMarques: Imagem de outro ângulo da tentativa de assassinato de Cristina Kirchner. Segundo o ministro Aníbal Fernandez o atirador s…
3018,pentasanti,@MazzaTomas Atentado contra Cristina? JDKDJAJDJ
3019,blastickOlague,"RT @RuidoEnLaRed: Intentaron atentar contra Cristina Kirchner, vicepresidenta de Argentina. En las imágenes se puede ver como un hombre l…"
3020,ricardo_aguir,"RT @santineduardo: Esto es el resultado del odio político, judicial y mediático que han generado contra Cristina, hay que saber quien contr…"
3021,mi_guel_ac,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3022,DamicoNacho,RT @frabigol: Sudanalytics viendo como Cristina tiene 1/1 disparos desviados https://t.co/ZTdnPjbgH3
3023,jean_kini,"Cristina Kirchner, nasceu de novo https://t.co/9Ha6JdBsTk"
3024,NicoIvan97,RT @Paralyticss: El que estaba encargado de cuidar a Cristina https://t.co/P8Xn4xYHHf
3025,MMARTIKAS,RT @lajornadaonline: Atentado fallido en contra de Cristina Fernández de KirchnerUn hombre intentó disparar contra la vicepresidenta arge…
3026,elaneide,RT @cynaramenezes: o brasil tá exportando ódio: um brasileiro tentou matar a cristina kirchner 😮https://t.co/HWbB79OJhR
3027,NORMALO63141134,RT @ladrondestino01: Hoy Cristina Elisabet trabajó 5 (cinco) minutos en el Senado. El resto del tiempo lo dedicó a pensar cómo cagarte la v…
3028,Xiomaraailen10,RT @militante_bien: Van 15 minutos y los caraduras de TN todavía no pasaron la imagen del arma gatillada en la cabeza de la vicepresidenta…
3029,Etheliiinaaa,"RT @barci_2010: En apariencia: el tiro no salió, a cms de Cristina! @alferdez PARA LA MÁQUINA O ESTO PUEDE TERMINAR GUERRA CIVIL! NO ES JOD…"
3030,UltimaHoraBLU,#Atención Un hombre intentó dispararle a la vicepresidenta Cristina Fernández en Argentina #EnDesarrollo https://t.co/C06mhK9tKm
3031,SilviaP72517767,RT @CrCronista: El momento en que apuntaron e intentaron matar a @CFKArgentina 📽️: @LautaroMaislinLee la nota completa https://t.co/2C…
3032,BarnieFalopero,RT @303mas_: -Vélez: *Pierde 4-0 contra flamengo*-Cristina: *La intentan matar de un tiro pero no salió la bala*-Una fábrica en Río Terce…
3033,Yo18435597Yo,Fingir un atentado es de muy baja calidad humana.... Cristina.... Andaaaa...
3034,LucasNowicki,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
3035,_lucasherman,"@matermo_ Que escándalo, lo qué pasó con Cristina también"
3036,aleteknicolor,Casi matan a Cristina 😥
3037,oipetala,"Tentativa de assassinato contra Cristina Kirchner vice argentina, e um brasileiro detido. Esse é o meu medo real co… https://t.co/wjviEbudnS"
3038,caponerobert03,RT @GabrielaEsPais: ¡GRAVÍSIMO! Intento de magnicidio en Argentina. La persecusión contra @CFKArgentina por parte del aparato mediático-jud…
3039,AlejandroBender,"RT @DeloElmo: HOLA, JUNTOS POR EL CAMBIO, PIENSEN BIEN ANTES DE SOLIDARIZARSE CON CRISTINA PORQUE ESTA ES OTRA OPERETA. NO SEAN PELOTUDOS."
3040,DanielJ07795704,RT @ElhioC: Si le pasa algo a Cristina sabemos muy bien a quienes vamos a ir a buscar casa por casa.
3041,maguiiigarcia,RT @pia_dmn: Deben estar felices quienes militaron fervientemente para que algún demente quiera ir a matar a Cristina. Los moviliza el odio…
3042,Tinchoujs,RT @Solanopo: Repudiamos el atentado contra Cristina Fernández de Kirchner y reclamamos su inmediato esclarecimiento.
3043,9zArielitox,RT @xmilianx_: Mi tios el domingo en la mesa familiar discutiendo si el atentado a Cristina estaba todo armado o no https://t.co/488khtuZnr
3044,RaulPer92012325,"RT @ealcocervalle: El pueblo bueno de Argentina, le tenían un regalo a Cristina Fernández de KirchnerVicepresidenta de esa nación, y segur…"
3045,SarahBV19,"RT @AlinaDuarte_: La derecha no tiene límites, acaban de intentar asesinar a Cristina Fernández de Kirschner. Disparó, pero la bala no sali…"
3046,Gauchoboeing,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3047,Lucirich2009,"RT @FedericoGibe: @todonoticias Raro que no haya salido el disparo a Cristina, me suena a que esta armado para victimizarse"
3048,pqbam,"RT @DanielaLima_: Gente, isso é inacreditável. Inaceitável. Critique-se COM FORÇA A POLÍTICA DE CRISTINA. Isso é barbarie. Total. Mídia da…"
3049,Jorge_Fiorio,RT @AguantePeron17: Fuerza Cristina#TodosConElla #TodosConCristina https://t.co/cIeiv7kzkf
3050,mephistopandora,RT @conexaopolitica: 🚨 Brasileiro de 35 anos é preso na Argentina após tentar atirar contra a vice-presidente Cristina Kirchner.
3051,larena_marcelo,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3052,ramitafrutigran,Los mamahuevo del gabinete cuando aparezca Cristina por la puerta y este viva https://t.co/IJXSF02yve
3053,jorgespinozamen,RT @GabrielaEsPais: ¡GRAVÍSIMO! Intento de magnicidio en Argentina. La persecusión contra @CFKArgentina por parte del aparato mediático-jud…
3054,luagosmestre,RT @lucasilardo: Acaban de intentar asesinar a Cristina Kirchner. Ni escribirlo puedo sin pensar que no puede ser verdad. Tanto odio alim…
3055,rogeriomatuck,"RT @lolaescreva: Estou realmente assustada com este atentado a vice-presidenta Cristina Kirchner. Felizmente a arma falhou, mas foi por mto…"
3056,Mardtu,RT @Yonyber: Quisieron matar a Cristina hijos de puta golpistas asquerosos!
3057,vdmap,RT @arilijalad: Quisieron matar a Cristina. https://t.co/LgQIuQNrSS
3058,ddallol_,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
3059,MicaelaMiguel_,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3060,danavido,RT @luisfzamoraAyL: Repudio con toda mi indignación el intento de asesinato de Cristina Fernández!!
3061,AguMargaria,"Si intentan matar a la hdp de Cristina hacen un quilombo tremendo y agarran enseguida al tipo pero claro, si matan… https://t.co/q3CzHQ6UeB"
3062,JoseVPiresFandm,"RT @MartnPeiretti1: 🟥URGENTE🟥 Intentaron asesinar a Cristina Kirchner antes de ingresar a su domicilio, detuvieron a quien quiso llevar ade…"
3063,AngheloJulca1,"RT @canalN_: [01/09/22 8:29 p.m.] Un hombre fue detenido este jueves tras encañonar con una pistola a la vicepresidenta de Argentina, Crist…"
3064,nachessss,RT @GyG_porsuerte: Los custodios de cristina: https://t.co/g6p2RQCF5d
3065,Lolarosell1,BENDITO EL QUE LE APUNTÓ A CRISTINA Y NO APRETÓ EL GATILLOOOOOOO
3066,rosmar75,"RT @mpulgarp: ”Atentado a Cristina Fernández"": La situación política en Argentina se puede empezar a deteriorar rápidamente. Ya no basta la…"
3067,SchnellTomas,RT @franvallone_: NOOO pobre Cristina /// Mal ahí que no salió la bala jaja https://t.co/FH7qTqHp9i
3068,trip_trip00,"RT @J_LIVRES: BRASILEIRO TENTA MATAR CRISTINA KIRCHNER Fernando Andres Sabag Montiel, brasileiro de 35 anos, apontou uma arma para a cabe…"
3069,danielsierral10,"RT @proceso: #Video | Un hombre fue detenido tras encañonar con una pistola a la vicepresidenta de Argentina, Cristina Fernández de Kirchne…"
3070,Eduardo58870150,RT @AIertaMundiaI: 🇦🇷 | LO ÚLTIMO: La Televisión Pública registró imágenes del intento de atentado contra Cristina Kirchner. Se observa cua…
3071,let_flor,RT @fatouoficial: A imprensa Argentina confirmou que a pessoa que tentou cometer um atentado contra a vice argentina Cristina Kirchner é br…
3072,Cremonese68,Cristina Kirchner sofre atentado mas sai ilesa (assista vídeo) - https://t.co/n0gktnoWvy
3073,deckard56e,RT @JavierDarioAmor: Florencia Arietto está diciendo en TN que el atentado contra Cristina lo armó el kirchnerismo.No se puede decir cualq…
3074,VeigaThiffany,RT @GeorgMarques: Sinto-me envergonhado de ser brasileiro e saber que um compatriota por pouco não assassinou a VP da Argentina Cristina Ki…
3075,PatroniCarla,"RT @BotCheckerCL: Argentina: Asesinato frustrado a Cristina Fernandez, se le trabó la bala a la pistola del sicario. https://t.co/ZkrtHmsqZ1"
3076,Tiky24,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
3077,MiYoMejor,"RT @Editor_76: Escuchen lo que dijeron hace unas horas (21:15hs) Jonantan Viale y Débora Plager en LN+, sobre la posibilidad de un atentado…"
3078,tedestreshas,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
3079,Anderso77203045,RT @conexaopolitica: 🚨 Brasileiro de 35 anos é preso na Argentina após tentar atirar contra a vice-presidente Cristina Kirchner.
3080,Mirandasolange0,RT @urisantxcruz: El conchesumare que mató a Kennedy viendo como el tipo le erró a Cristina estando a un metro: https://t.co/9OsPuhMPli
3081,leandrogalvarez,LO QUE LE COSTÓ DECIR A LN+ QUE INTENTARON MATAR A CRISTINA NO TIENE NOMBRE
3082,HerEmiiliia,RT @soygastonsoy: en LN+  Ceferino Reato acaba de decir que esto es positivo politicamente para cristina NO TIENEN LIMITESNO TIENEN LIMI…
3083,RedsharkGil,RT @luisghernan: 💥ABOMINABLE💥La Vicepresidenta de Argentina Cristina Fernández de Kirchner @CFKArgentina fue víctima de un intento de a…
3084,castilroj,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
3085,CeciGomezMirada,"Repudio total a la brutal agresión contra la vicepresidenta Cristina Fernández de Kirchner, que podría haberle cost… https://t.co/vorsOIZEuq"
3086,Tobiibanez23,RT @xmilianx_: Mi tios el domingo en la mesa familiar discutiendo si el atentado a Cristina estaba todo armado o no https://t.co/488khtuZnr
3087,NormaLopezSF,Jamás. imaginamos esta escalada de violencia. Nunca pensamos que intentarían asesinar a @CFKArgentina . Basta de di… https://t.co/PCptMdq7bK
3088,salaspaz,RT @GuidoCattaneo: También es responsable el diputado del PRO @FranSanchezNQN que pedía pena de muerte para Cristina. #AtentadoACFK
3089,PDC_Corrientes,REPUDIO ABSOLUTO AL INTENTO DE ASESINATO DE CRISTINA KIRCHNER.SOLIDARIDAD TOTAL CON LA COMPAÑERA VICEPRESIDENTA.
3090,lilira57,RT @karlosgenzana: VIEJA PUTA  VOS Y EL JUDIO DE MIERDA ESE QUE TE COGES SON LOS INTIGADORES DEL ATENTADO  A CRISTINA HIJA DE REMIL PUTA ht…
3091,EliBia6,"RT @ThiagoResiste: ATENÇÃO, o homem que tentou assassinar Cristina Kirchner é brasileiro!Bolsominions estão se espalhando e cometendo ter…"
3092,enqnosparecemos,RT @radiografica893: Gravísimo. Atentaron contra la vida de Cristina Kirchnerhttps://t.co/DK0tdnjAUS
3093,Pirucanales100,RT @ElEspec39484745: @GonzalezJul1an La Seguridad De Cristina: https://t.co/07mmoOzt4i
3094,TimJacks4,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
3095,Sol24732065,RT @PACOURONDO: 🔴 Atentado contra CFK👉🏻 Denunciamos y exigimos protección a @CFKArgentina📲 Este es el momento en que un hombre atentó c…
3096,jhonreyes21,RT @AztecaNoticias: 🚨#ÚLTIMAHORA🚨 | INTENTAN ASESINAR A LA VICEPRESIDENTA DE ARGENTINAEl Gobierno de #Argentina informó que detuvo a una…
3097,abigraciela,"RT @carolina_moine: ¿Vieron el atentado de Cristina en Recoleta? Bueno...así de truchas van a ser las elecciones del año que viene, y el pe…"
3098,carolina__cacau,RT @DianaAssuncaoED: Todo nosso repúdio ao atentado contra Cristina Kirchner na Argentina.
3099,danielamendonca,"RT @lucasrohan: 🔴 URGENTEAutor da tentativa de assassinato de Cristina Kirchner foi identificado como Fernando André Sabag Montiel, brasi…"
3100,jojo_santana,"RT @depjorgesolla: Brasileiro que tentou matar Cristina Kirchner, segundo noticia imprensa argentina, é Fernando Andres Sabag Montiel, 35 a…"
3101,pablo85v,RT @NathyLaNegra: Que rabia y que tristeza me da ver a ese señor.   Podría alguien saber quien es? De dónde es? Si necesita ayuda? Me habla…
3102,dylanxfuentes,"RT @updatecharts: 🚨 Brasileiro tenta matar vice-presidente da Argentina, Cristina Kirchenner, em atentado com arma de fogo. As informações…"
3103,julinettex,"Que coisa tenebrosa esse vídeo da Cristina, eu chega senti um frio na espinha"
3104,novonoticias,Canais de notícias da Argentina afirmam que criminoso é brasileirohttps://t.co/gD7ItoSoUP
3105,frantsd_,RT @SicarioRojas: uh qué escándalo lo de Cristinamientras tanto espn: https://t.co/5eE2tFB3vD
3106,cisd1050,RT @jdolfo: No le crean nada a Cristina .. esto del atentado es otro invento de la araña !!!
3107,Samirasu,RT @PabloChami1: Un tenor y dos sopranos le cantan a Cristina en coro de la libertad de la ópera Nabuco de Verdi. https://t.co/ne8dQUiOlp
3108,flanortenews1,RT @coronel_lima1: 🔴 URGENTEUm brasileiro de 35 anos tentou assassinar a vice presidente da Argentina Cristina Kirchner. A arma falhou. El…
3109,FVacelar,"@sergiodwy No puedo parar de llorar, esto es consecuencia del odio que el Macrismo los medios, y el poder judicial… https://t.co/P4kECVb6T5"
3110,mariodarancibia,"RT @plumaderecha: Raro el ""atentado"" contra CFK.Todas las dudas porque al kirchnerismo no se le puede creer nada y están empeñados en ins…"
3111,guillermobustos,"RT @AFPespanol: #ÚLTIMAHORA Un hombre detenido por apuntar con un arma de fuego a Cristina Kirchner en Argentina, informó el ministro de Se…"
3112,CesarRomeroC,RT @infobaeamerica: El momento en que un hombre disparó frente a la vicepresidenta argentina Cristina Kirchner https://t.co/KWiLFGFD4C http…
3113,Kako678_,"QUISIERON MATAR A CRISTINA! ME CHUPA UN HUEVO LA CADENA NACIONAL DE ALBERTO. CONVOQUEN YA, NO PODEMOS DEJAR PASAR E… https://t.co/LSWS0Ksxfy"
3114,JosChvezA1,RT @caidodelcatre2: #URGENTEIntentaron asesinar a la Vicepresidenta y futura presidenta electa de la Nación Argentina.El macrismo está de…
3115,VeraLula2022,"RT @jairmearrependi: Putz, tentaram assasssinar a Cristina Kirchner  https://t.co/xj7SVybkO6"
3116,nela_godoy,"RT @Maru_Gorila: Cristina se la pasó gastando mas dinero del que había, entonces vino Macri, hizo un ajuste y te enojaste con él. Por eso v…"
3117,NormaMarizcure1,RT @L34NR: La seguridad de Cristina Kirchner mientras simulaban el #AtentadoACFK con el arma trabada y todo https://t.co/OkzMlsUQeu
3118,holasoynel,Y lxs concretas piensan que cristina pide que le pongan un arma en la cabeza. Esto fue una amenaza de muerte compañ… https://t.co/EgQCazmUCe
3119,HohleJohan,"RT @javierlanari: Cristina cobra más de $ 4,1 millones por mes. El patrimonio que declaró ($ 48,6 millones) equivale a un año de lo que gan…"
3120,ffernandezz7,RT @0800_Cj: El mamahuevo que le apunto a Cristina si el tiro hubiese salido: https://t.co/wGmtqVwj4s
3121,luamonteiroBel,RT @gleisi: Muito grave o que aconteceu com a companheira Cristina Kirchner vítima de uma tentativa de homicídio. A imagem choca. Isso é re…
3122,CLAUDELCERRO,"RT @C5N: 🔴 ASÍ INTENTARON DISPARARLE A CRISTINA KIRCHNER 🔴En medio de la vigilia de Recoleta, una persona gatilló a centímetros de la vic…"
3123,Mariela66261887,RT @fargosi: Gracias a los que -por coimas- nos vendieron al Alberto Estadista y a la Cristina Tranquila. https://t.co/RQJixZUNaG
3124,compolitik,"🇦🇷🇦🇷UrgenteAtentado fallido contra Cristina Kishner en Argentina, al parecer el presunto atacante fue detenido. https://t.co/WDJS4dOPIl"
3125,manoelahora,"RT @J_LIVRES: BRASILEIRO TENTA MATAR CRISTINA KIRCHNER Fernando Andres Sabag Montiel, brasileiro de 35 anos, apontou uma arma para a cabe…"
3126,GianTemp,RT @ladriguruok: Les pido encarecidamente q no asesinen a Cristina. No queremos una mártir y al kirchnerismo por 50 años más. Políticamente…
3127,manuelaagatti,RT @juan_amorin: La TV Publica acaba de publicar el momento donde un hombre saca un arma frente a la vicepresidenta Cristina Kirchner.Sig…
3128,NicoGiaccone42,RT @frabigol: Sudanalytics viendo como Cristina tiene 1/1 disparos desviados https://t.co/ZTdnPjbgH3
3129,LuisLug74459351,"RT @MiniNestor: La democracia está en peligro.El odio no puede ser tolerado por la diligencia política.Hoy a Cristina la salvó un ángel,…"
3130,hortenmari,RT @DoctorPeronia: #URGENTE!!! Intentaron atentar contra Cristina Kirchner en la puerta de su casa. Armas secuestradas: Un pico y una pala.…
3131,activanipona,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
3132,mndadss,"RT @DavidNemer: Vamos esperar detalhes sobre a tentativa de assassinato contra a Cristina Kirchner por um brasileiro. Mas vale lembrar, o T…"
3133,DiuPress,AGORA | Vários líderes oficiais e de oposição na Argentina repudiam a tentativa de assassinato contra Cristina Kirchner.
3134,anaprgomez,RT @puntoabc: Ayer la borracha vendepatria se ofendió con Cristina y hoy quisieron matarla . Casualidad ? #AtentadoACFK
3135,AnaHdezJa,"RT @RuidoEnLaRed: Intentaron atentar contra Cristina Kirchner, vicepresidenta de Argentina. En las imágenes se puede ver como un hombre l…"
3136,BarrionuevoAldi,"Me importa nada Cristina.. pero horrible en la sociedad que vivimos,El odio que se respira en este país.. https://t.co/a4ElvyZzqx"
3137,benino_barques,RT @conexaopolitica: 🚨 Brasileiro de 35 anos é preso na Argentina após tentar atirar contra a vice-presidente Cristina Kirchner.
3138,R_Alejandro12,RT @Lauti_ese: *Intentan asesinar a Cristina*Sus custodios: https://t.co/VZbKuxVdK7
3139,AzucenaAira1,"RT @Desdemona_jna: No tengo certezas pero tampoco dudas, q esta opereta se ca en 3, 2, 1, no quieren dar detalles sobre el arma 🤌🙄https://…"
3140,jrsifuentes69,"RT @Editor_76: Escuchen lo que dijeron hace unas horas (21:15hs) Jonantan Viale y Débora Plager en LN+, sobre la posibilidad de un atentado…"
3141,mati_borzi,RT @ProfetaArgen: Un tipo armado intentó atentar contra la vida de Cristina. La oposición va a tratar de despegarse  pero hace cinco días q…
3142,Melinazapata03,RT @ArgentumTrs: Yao Cabrera cruzándose a Cristina https://t.co/Uag6qJtvST
3143,twantsashawty,RT @nachitosanche22: @pasionsarmiento El seguridad de Cristina pensando si le metían el balazo lo iban a matar a el también https://t.co/Ok…
3144,SabriBergara_,"Si 100 custodios no pudieron prevenir el ""atentado"" a Cristina que se pongan un parripollo"
3145,741aguila,RT @ActualidadRT: #ULTIMAHORA  La custodia de Cristina Fernández de Kirchner detiene a un hombre que le apuntó con un arma https://t.co/9kI…
3146,552_mdq,"@JuanGrabois Hagan algo, estoy descompuesta....Paren a esta,derecha del orto....No lo podemos creer.....Gatillar… https://t.co/pbHDJ2wODc"
3147,araque_celia,"RT @aliciakirchner: Conmocionada e indignada, con mucho dolor. Cuando el discurso de la oposición es el odio, el resultado es la violencia.…"
3148,traplev,RT @janafig: TV Local diz que 100 pessoas estão encarregadas da segurança de Cristina Kirchner. Cem pessoas. E conseguiram colocar uma arma…
3149,LauttiDiloreto,RT @usdtermo: sos boludo o te pensas que lo de cristina es posta?
3150,moremedinaa,RT @AgenciaTelam: La TV Pública (@TV_Publica) registró la imagen del arma con la que un hombre intentó atacar a Cristina Kirchner https://t…
3151,Pettuu,"RT @Radio10: 👉#PuroCuento | 📱🗣 “Yo le dije a Cristina que no podíamos dejar pasar las amenazas”, @Gregoriodalbon a @paulokablan 📲 https://t…"
3152,juccyo,"RT @osodeplatino: En otro orden de cosas: dos semanas cantando si la tocan a Cristina que quilombo se va a armar, un tipo le gatilla EN LA…"
3153,Sharonita17,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3154,adrian7625,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
3155,onito_ok,"RT @GRACEMAGA6: 🔵Sabias?La tía de Santiago Maldonado✌, es María Josefa Fleming, la consuegra ""montonera"" de Cristina, esposa de Fernando V…"
3156,alberto3854,RT @agusantonetti: El momento en el que intentan dispararle a Cristina Kirchner. https://t.co/weIehFRUy3
3157,matiasgomez305,Acusar de haber “actuado” semejante locura es lo mismo que el cuento de decirle termo o necio a uno q apoya a Crist… https://t.co/bKD2XFEoe4
3158,Lucass1912_,RT @ayrton1697: encontraron al custodio de cristina era el mismísimo Sebastián sosa
3159,LS_meupequeno,"RT @lucasrohan: 🔴 URGENTETentativa de assassinato de Cristina Kirchner na Argentina. A arma, aparentemente, falhou. Tudo gravado em vídeo…"
3160,yomaridel,"RT @Desdemona_jna: No tengo certezas pero tampoco dudas, q esta opereta se ca en 3, 2, 1, no quieren dar detalles sobre el arma 🤌🙄https://…"
3161,MaraCampano,@mjperez1701 Qué  mierda...quién  cuida a Cristina? Por favor?
3162,Juarezzll,"Después del 11 así cobro el progresar, si quieren mantenla a Cristina 🙏🍻"
3163,Ange_hoy,RT @pagina12: 🔴 ASÍ QUISIERON ASESINAR A CRISTINA KIRCHNER👉 Conmoción total. Un hombre intentó dispararle a la vicepresidenta Cristina Ki…
3164,matudevega,RT @tranquyylovsky: che como se salvo cristina es una locura https://t.co/UDtn3Htipp
3165,NP11100,RT @tranquyylovsky: che como se salvo cristina es una locura https://t.co/UDtn3Htipp
3166,jorgequirogga,RT @SantiagoCafiero: Quisieron matar a @CFKArgentina. Es el hecho de violencia política más grave desde la vuelta de la democracia. Fuerz…
3167,jandresgonz73,#Atención En Argentina reportan que un hombre apuntó y gatilló un arma en el rostro de la vicepresidenta Cristina F… https://t.co/1FKP7MtDhy
3168,valenvillagraw,RT @donnatefah: un fiscal se suicida: lo mato cristinaintentan matar a cristina: fue cristina
3169,ElPrestau,RT @MontenegroViki: Quieren hacernos volver a los peores años de la Argentina. La oposición y los medios de comunicación son los responsabl…
3170,GonzaTissera09,RT @Brighton_arg: @CAPArgento__ Los custodios de Cristinahttps://t.co/8ceiq6CMn9
3171,sadotsan,"RT @jmkarg: Atención América Latina, atención mundo: esta noche le gatillaron a Cristina Fernández de Kirchner, dos veces presidenta de la…"
3172,GracielaCiviel2,RT @HenryChinaski67: Intentan matar a Cristina https://t.co/zbbZUHnOsV
3173,NKCFKPERONISTA,RT @_IPNoticias: #AHORA 🔴 El móvil de la Policía Federal se lleva al hombre detenido por intentar asesinar a Cristina Kirchner. https://t.c…
3174,susser__tod,no caigo q intentaron matar de un disparo a cristina y la bala no salió el espíritu de néstor intervino y dijo GET BEHIND ME
3175,NelsonUio,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
3176,ozaneto,RT @lucasrohan: 🔴 URGENTEUm brasileiro de 35 anos tentou assassinar a ex-presidenta da Argentina Cristina Kirchner. A arma falhou e tudo…
3177,FedericoPrieto_,RT @Valentinn007: El que trato de matar a Cristinahttps://t.co/2Uot7AYShM
3178,fedeapablaza,"RT @holasolprieto: Ante el intento de asesinar a Cristina, desde Mujeres Gobernando exigimos a la oposición que sean responsables, repudian…"
3179,der_bomb3r,RT @0800_Cj: La seguridad de Cristina: https://t.co/BkEYmJWGiF
3180,MarcioD57968098,RT @gleisi: Muito grave o que aconteceu com a companheira Cristina Kirchner vítima de uma tentativa de homicídio. A imagem choca. Isso é re…
3181,juliannn1905,RT @Joaquin_rial_: Los guardias de Cristina hoy: https://t.co/4SGBtJPAIP
3182,DetRachid,"Las innumerables “marchas por la democracia” con carteles de Cristina ahorcada, muñecos de Cristina guillotinada, c… https://t.co/GwKDGTwzod"
3183,jesicama,RT @Florgmaria15: LO DIJO NESTOR....CUIDEN A CRISTINA!@CFKArgentina https://t.co/Bvhy4aYt7l
3184,SanFabito,RT @Traductor__: Ajjaja totalmente desesperada Cristina.Esta si que no te la cree nadie 😆😆
3185,MMbatalla,RT @AgenciaElVigia: VIDEO: Así intentaron asesinar a Cristina en la puerta de su domicilio https://t.co/tF75yFcca2
3186,cesaritojacard,RT @todonoticias: 🔴 El impresionante momento en el que le apuntan a Cristina Kirchner en la cabeza https://t.co/76u2dmLcAk https://t.co/hXp…
3187,limaograpiuna,RT @DavidNemer: Os ataques à Cristina Kirchner tem crescido exponencialmente nos últimos dias no Telegram bolsonarista. https://t.co/1E59tF…
3188,TroyanoSoledad,RT @JorgeAleman1951: El disparo que intenta el tipo contra Cristina es la consecuencia en acto del discurso de las derechas
3189,notanahel,viste lo de cristina??? q loco no jajaj dame bola
3190,juananto017,"RT @AlertaNews24: 🇦🇷 | DATO: La vicepresidenta argentina Cristina Kirchner tienes 100 agentes de seguridad a su servicio, el mayor número d…"
3191,ChanchaDePeron,"Sin verso, hoy como siempre somos Cristina.Alberto poné orden ya."
3192,AdrianApolo2,RT @AlertaNews24: 🇦🇷 | URGENTE: Intento de asesinato contra la vicepresidenta argentina Cristina Kirchner. https://t.co/Mx5KmrS6Ih
3193,Dardo17758498,RT @somoscorta: 🟣 AHORA | La Televisión Pública registró la imagen del arma con la que un hombre intentó atacar a Cristina Kirchner. https:…
3194,alejand51016619,RT @hijos_capital: El contexto de este atentado contra Cristina Fernández de Kirchner son los discursos y prácticas de odio de sectores pol…
3195,t0mack,RT @tomphillipsin: Extremely shocking images of an apparent attempt to assassinate Argentina's vice president Cristina Kirchner tonight. A…
3196,LucioCattenazzi,RT @edufeiok: Estas son las cosas que de ninguna manera pueden pasar en la Argentina. Mi total solidaridad con Cristina Fernández de Kirchn…
3197,damianrq,RT @JorgeAleman1951: El disparo que intenta el tipo contra Cristina es la consecuencia en acto del discurso de las derechas
3198,Claudia09304438,RT @hijos_capital: El contexto de este atentado contra Cristina Fernández de Kirchner son los discursos y prácticas de odio de sectores pol…
3199,trajanojorge,"RT @J_LIVRES: BRASILEIRO TENTA MATAR CRISTINA KIRCHNER Fernando Andres Sabag Montiel, brasileiro de 35 anos, apontou uma arma para a cabe…"
3200,_nachovera,RT @leoneltudo: el chabon q mandaron a matar a cristina y gatillo pero no le salio el disparo https://t.co/jLTZ1H0iTo
3201,MaximilianoSVB,RT @pasionsarmiento: cristina en el lobby del edificio https://t.co/XfMKPqWOTd
3202,Gabriel08117973,"RT @PERIODlSTAPERON: Detuvieron a una persona armada que intentó atentar contra Cristina. Bullrich, López Murphy, Viale, Feinmann y compañ…"
3203,Matu87_88,"RT @gimenafuertes: La promo de TN de hoy, ""Cristina obsesionada con su custodia"" 👇🏾 https://t.co/aJGPSLCUVw"
3204,dboradc2,RT @BBBelissima: Completamente agoniada vendo esse video da Cristina Kirchner. Sensação de que isso - INFELIZMENTE - é algo muito próximo a…
3205,ardillaslovers,"RT @ZAMENZA: Cristina Kirchner, ex presidente da Argentina, sofreu tentativa de assassinato e a arma do infeliz falhou.  Segundo a GloboNew…"
3206,LuisRDelgadoJ,"RT @AlinaDuarte_: La derecha no tiene límites, acaban de intentar asesinar a Cristina Fernández de Kirschner. Disparó, pero la bala no sali…"
3207,FacundoMassara,RT @porquetendencia: #AtentadoACFK:Por lo que sucedió durante la llegada de Cristina Kirchner a su casa https://t.co/fOkRdyqI2o
3208,ne_mzaok,"RT @Sabbatella: Intentaron matar a Cristina. Quienes fomentan el odio y la violencia política deben reflexionar y abandonar esa actitud, po…"
